Azone,Bzone,PECASName,ALDRegion,STATEFIPS,COUNTYFIPS,PUMA2000,PUMA1990,HourPark,DayPark,LUIntensityCode,MPOmodeledzones,ACT,Fare
941.0,405.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Low,Metro,2.0,TriMet3
942.0,441.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
943.0,441.0,Portland,Portland_Vancouver,41.0,5.0,1308.0,1500.0,0.0,0.0,Medium,Metro,2.0,TriMet3
944.0,37.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet2
945.0,31.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
946.0,31.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet1
947.0,31.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet1
948.0,31.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet1
949.0,763.0,Portland,Portland_Vancouver,41.0,51.0,1303.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet1
950.0,714.0,Portland,Portland_Vancouver,41.0,51.0,1305.0,1300.0,0.0,0.0,Low,Metro,2.0,TriMet1
951.0,714.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,VeryLow,Metro,2.0,TriMet1
952.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
953.0,851.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
954.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
955.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
956.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Low,Metro,2.0,TriMet2
957.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet2
958.0,866.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
959.0,905.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,VeryLow,Metro,2.0,TriMet2
960.0,905.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,VeryLow,Metro,2.0,TriMet2
961.0,905.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1400.0,0.0,0.0,Medium,Metro,2.0,TriMet2
962.0,17.0,Portland,Portland_Vancouver,41.0,51.0,1304.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet1
963.0,618.0,Portland,Portland_Vancouver,41.0,51.0,1302.0,1400.0,0.0,0.0,VeryLow,Metro,2.0,TriMet2
964.0,618.0,Portland,Portland_Vancouver,41.0,51.0,1302.0,1400.0,0.0,0.0,Medium,Metro,2.0,TriMet2
965.0,618.0,Portland,Portland_Vancouver,41.0,51.0,1302.0,1400.0,0.0,0.0,Medium,Metro,2.0,TriMet3
966.0,721.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,Medium,Metro,2.0,TriMet2
967.0,721.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1300.0,0.0,0.0,High,Metro,2.0,TriMet2
968.0,618.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1400.0,0.0,0.0,Medium,Metro,2.0,TriMet2
969.0,618.0,Portland,Portland_Vancouver,41.0,51.0,1301.0,1400.0,0.0,0.0,Medium,Metro,2.0,TriMet2
970.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,NONE
971.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,Medium,Metro,532.0,CTRAN
972.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,High,Metro,532.0,CTRAN
973.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
974.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,High,Metro,532.0,CTRAN
975.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,High,Metro,532.0,CTRAN
976.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,High,Metro,532.0,CTRAN
977.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
978.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,Medium,Metro,532.0,CTRAN
979.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,Medium,Metro,532.0,CTRAN
980.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,High,Metro,532.0,CTRAN
981.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.17,2.67,Medium,Metro,532.0,CTRAN
982.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,NONE
983.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
984.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
985.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
986.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
987.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
988.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
989.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
990.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
991.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
992.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
993.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
994.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
995.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
996.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
997.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
998.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
999.0,970.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1000.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1001.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1002.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1003.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1004.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1005.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1006.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1007.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1008.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1009.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1010.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1011.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1012.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1013.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1014.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1015.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1016.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1017.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1018.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1019.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1020.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1021.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1022.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1023.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1024.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1025.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1026.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1027.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1028.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1029.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1030.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1031.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1032.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1033.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1034.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1035.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1036.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1037.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1038.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1039.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1040.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1041.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1042.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1043.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1044.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1045.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1046.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1047.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1048.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1049.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1050.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1051.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1052.0,1000.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1053.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1054.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1055.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1056.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1057.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1058.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1059.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1060.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1061.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1062.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1063.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1064.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1065.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1066.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1067.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1068.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1069.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1070.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1071.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1072.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1073.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1074.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1075.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1076.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1077.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1078.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1079.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1080.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1081.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1082.0,1044.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1083.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1084.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1085.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1086.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1087.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1088.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1089.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1090.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1091.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1092.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1093.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1094.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1095.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1096.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1097.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,Low,Metro,532.0,CTRAN
1098.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1099.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1100.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1101.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1102.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1103.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1104.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1105.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1106.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,Low,Metro,532.0,CTRAN
1107.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,Low,Metro,532.0,CTRAN
1108.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1109.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1110.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1111.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1112.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2101.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1113.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1114.0,1114.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1115.0,991.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1116.0,1114.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1117.0,1114.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1118.0,1114.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1119.0,1114.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,NONE
1120.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1121.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1122.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1123.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1124.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1125.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,High,Metro,532.0,CTRAN
1126.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1127.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1128.0,1002.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1129.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1130.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1131.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1132.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2102.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1133.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1134.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,Low,Metro,532.0,CTRAN
1135.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1136.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,VeryLow,Metro,532.0,CTRAN
1137.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1138.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1139.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Medium,Metro,532.0,CTRAN
1140.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1141.0,1025.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1901.0,0.0,0.0,Low,Metro,532.0,CTRAN
1142.0,1131.0,Vancouver,Portland_Vancouver,53.0,11.0,2200.0,1902.0,0.0,0.0,Low,Metro,532.0,CTRAN
