AZone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
3045,0.037805,0.093642,0.039529,0.718617,0,0,0,0.000255,0.027528,0.001404,0,0.032616,0.003837,0.162599667,0.051074,0.030858,0,0
3046,0.006221,0.012142,0.000243,0.203308,0,0,0,0,0,0.00725,0,0.002431,0.006944,0.040024,0.029928,0.003568,18911870.16,0
3047,0.04417,0.032249,0.064002,0.231948,0.000079,0.001072,0.003516,0,0,0,0,0.018502,0,0.014103,0.033822,0,0,0
3048,0.072716577,0.05324774,0.10552978,0.383165998,0,0.000002,0,0.002318,0.011904,0,0,0.007,0.003341,0.047505,0.100206,0.001581,0,0
3049,0.004307,0.064923347,0.041517,0.472567,0,0,0,0,0.041048,0.00145,0,0.010863,0.009898,0.043431,0.054796,0,0,0
3050,0.00556,0.028558,0.00004,0.4898,0.000009,0.000357,0.000797,0,0.034451,0.006525,0,0.004624,0.002549,0.168875,0.069375,0.03414,43560,0
3051,0.016641,0,0.000008,0.053497,0.043339,0.321803,0,0,0,0,0,0.000221,0.00148,0.018939,0.000884,0.001292,2613600,0
3052,0.011711,0.007367,0.015342759,0.083353,0.030667,0.50255,0,0.000231,0.040315,0.000725,0,0.005369,0.009636,0.026391,0.01796,0.005904,1483825848,0
3053,0.019927,0.021799,0.019012148,0.077992,0.052380559,0.473153,0,0,0,0,0,0,0.000621,0.011506,0.006597,0.012056,155582424.2,0
3054,0.004769,0.000134,0.000067,0.051726,0.012403,0.308307,0,0.000462,0.00528,0.000725,0,0.00143,0.000621,0.019077,0.003315,0.003568,7349600000,0
3055,0.008617,0.037187935,0.021639,0.022816,0.019338,0.113669,0.000797,0.036498,0.02932,0.107183,0.00023,0.053602,0.117159,0.229203,0.047908,0.091212,4394400000,0
3056,0.000002,0.13731,0.136061,0.852192,0,0,0,0,0.075864,0,0,0.010081,0,0.013897,0.018459,0.00134,0,0
3057,0.000013,0.000443,0.094036,0.540662088,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0
3058,0,0.021224,0.039940642,0.535374,0,0.000004,0,0,0,0,0,0,0,0.002431,0,0.003568,58372123.39,0
3059,0.168437,0.222017,0.013269,0.291661,0,0,0,0,0.006976,0,0,0.016735,0.00096,0.012766,0.07633,0.00134,0,0
3060,0.056474,0.055432,0.000013,0.714472,0,0,0,0,0.038116,0,0,0.016774,0.001281,0.007685,0.041068,0,0,0
3061,0.056502,0.053629,0.004712,0.333194,0.037738,0.313869,0,0,0,0.056141,0,0.00187,0.035596,0.003523,0,0.032104,2963178627,8421821373
3062,0.020371,0.023407,0.000032,0.414634,1.22916E-08,0,0,0,0.032252,0,0,0.00416,0.00054,0.002684,0.000673,0.003568,20762530.95,64911429.19
3063,0.017157,0.012151,0.088188069,0.287336,2.06671E-08,0,0.009488,0.00153,0.1302,0,0,0.007112,0.003855,0.022089,0.313224,0.021075,43560,0
3064,0.014735,0.069507,0.012417,0.181722,1.16E-11,0,0.003558,0.03774,0,0.000483,0,0.001668,0.007319,0.124177,0.17247,0.001341,0,0
3065,0.002575856,0.206822465,0.022954339,0.522084237,0,0,0.007469,0.096514,0.000732,0.018012,0,0.049407,0.075871,0.267639,0.222546,0.354295,0,0
3066,0.014347877,0.065027,0.120073,0.530457,0,0,0,0.006468,0,0,0,0.00918,0.000238,0.005984,0,0,0,0
3067,0.127394,0.061293783,0.053901,0.613385,1.05578E-05,0.000036,0.03188,0.000462,0.060839,0,0,0.004383,0.003236,0.007501,0.080276,0.000984,457150000,87120
3068,0.024577,0.103864329,0.003495462,0.831236079,0,0,0,0.052317,0,0.002175,0,0.007656,0.052976,0.088443,0.0231,0,0,0
3069,0.125858,0.029725,0.022981,0.405459066,0,0.000002,0.003516,0,0,0,0.07875,0.004688,0.01451,0.017207,0.025287,0.009645,2719499.925,0
3070,0.012109,0.098187,0.016200044,0.527548,1.00356E-07,0.000002,0,0.01938,0.036456,0.003861,0,0.020066,0.01576,0.030332,0.013498,0,67987.498,0
3071,0.011452,0.020802,0.041934,0.278307,0,0,0,0,0,0,0,0.004998,0.001428,0.000221,0.021491,0.002584,0,0
3072,0.020171021,0.023789202,0.024044,0.12395189,0.052991,0.751592987,0,0,0,0,0,0,0,0,0.000221,0,566280,0
3073,0.041354,0.00743,0.034668,0.118494,0.108703146,0.718866,0.000797,0.005313,0.060106,0.0747175,0,0.00468,0.004753,0.014118,0.012164,0.007752,3227823529,20087486532
3074,0.049094,0.0045,0.020478,0.18452,0.129047,1.118747,0,0.00231,0.02199,0.067425,0,0.001456,0.14868,0.01085,0.007303,0.014212,958612589.1,0
3075,0.015981,0.024836,0.065307,0.055011,0.041882683,0.332265,0,0.066066,0.009529,0,0,0.004735,0.019494,0.170009,0,0.09044,1154345.309,0
3076,0.040433236,0.015071,0.03862,0.075496,0.106279,0.457967,0.120436,0,0.000733,0,0,0.001573,0.000108,0.000442,0,0,6050887.333,0
3077,0.014741,2.55937E-05,2.98928E-05,0.062865,0.038748279,0.381382,0,0,0,0,0,0,0.000868,0.002893,0,0.001292,1219680,0
3078,0.025891491,0.03638,0.042499715,0.075769,0.068058,0.459668561,0,0,0,0,0,0.002448,0.00027,0.011019,0.021971,0.007752,0,501547.3706
3079,0.009913,0.000014,0.00542,0.042773581,0.026058,0.259494815,0,0.005832,0.076736,0.227795,0,0.005939,0.001796,0.031645,0.019022,0,5130.068408,0
3080,0.016277019,1.21207E-07,0.018355349,0.077743737,0.042786,0.471649,0,0,0,0,0,0.000663,0.000783,0.010762,0.003709,0,2482920,2733561289
3081,0.045606,0.026015592,0.026888598,0.197815,0.119880159,1.200085,0.002391,0.002541,0.059373,0,0,0.005312,0.001196,0.022493,0.034313,0.040052,1417039442,3456865115
3082,0.016843,0.000003,0.0035463,0.060806,0.044237,0.368367,0.002391,0.001617,0.022723,0.0076865,0,0.003458,0.013084,0.038541,0.008438,0.003876,3802900000,3262759792
3083,0.018256,0.001734325,0.000001,0.039789,0.047988296,0.24139,0,0.000462,0.024922,0,0,0.003432,0,0.04964,0.00339,0.007752,536643449.4,0
3084,0.043869159,0.010403,0.010392,0.101342,0.115314,0.614815,0.001594,0.001386,0.041048,0.0116,0,0.003916,0.00868,0.01888,0.011321,0.007752,606978778.1,2138307974
3085,0.00658,0.000004,0.000341877,0.084065435,0.013216,0.442348,0,0,0,0.00145,0,0.000476,0.006431,0.012606,0.003139,0,144313155.8,906784318.4
3086,0.074729385,0.009441,0.000001,0.219227,3.48528E-07,0.000012,0,0.002772,0,0,0,0,0.000221,0.001827,0.015029,0,0,0
3087,0.103395,0.013323,0.000123514,0.306316,0,0,0.002344,0.001458,0,0,0,0.006828,0.001536,0.016735,0.00398,0.027006,0,0
3088,0.024340184,0.04288102,0.014002,0.512333,0,0,0,0,0.019344,0.038118,0,0.00144,0.000278,0.051025,0.060352,0,0,0
3089,8.09636E-05,0.008232,0.042586036,0.629931,0,0,0,0,0,0,0,0.00278,0.000556,0.041916,0.075158,0.026877,0,0
3090,0.000028,0.078441996,0.206054209,0.548819,0,0,0.001599,0,0,0,0,0.017754,0.004242,0.003989,0.017954,0,0,0
3091,0.0007079,0.000185,0.000644,0.00714107,7.0058E-08,0.000002,0,0,0,0,0,0.000238,0,0.003336,0,0.01938,0,0
3092,0.081118,0,0.016859,0.590582,0.000002,0.00007,0,0,0,0,0,0.000476,0,0.000221,0,0,0,1579932144
3094,0.000028,0.091085,0.029041136,0.450254,0,0,0.004744,0.057375,0.000744,0,0,0.038246,0.009785,0.026864,0.092812,0,0,0
3095,0.000041,0.012299,0.057438,0.668055,0,0,0,0,0.2046,0,0.11815,0.020105,0.038057,0.016976,0.003192,0,0,0
3096,0.012842,0.035096,0.14362431,1.114506378,5.34375E-06,0.077405396,0,0,0.000733,0,0.00023,0.001326,0.043481,0.012226,0,0,31563535.87,0
3097,5.63413E-05,0.270420725,0.011584,0.244739,0,0,0.007469,0.004494,0,0.0618855,0,0.043925,0.035654,0.087527,0.178486,0.218363,0,0
3098,0.003913,0.0668,0.070223,0.481224,0,0,0,0.025245,0.127224,0,0,0.060148,0.022441,0.083695,0.035028,0,0,0
3099,0.063434,0.273792,0.01358,0.403459831,0,0,0.001172,0,0,0,0,0.041535,0.000968,0.006096,0.09331,0,0,0
3100,0.000298,0.274127,0.012231,0.239528,0,0,0.04744,0.002295,0.008928,0,0,0.017097,0.009833,0.029515333,0.149522,0.137547,0,0
3101,0.18853,0.019181,0.005291,0.194405,0,0,0.011158,0,0.019058,0,0,0.002093,0,0.022583,0.090085,0,0,0
3102,0.047269,0.069755489,0.051153,0.487572,0,0,0.003985,0.004851,0.103353,0,0,0.01221,0.00651,0.040144,0.082053,0.023256,10773854.34,0
3103,0.030594,0,0.00778,0.141982,0.000004,2.27634E-05,0,0,0,0.018125,0,0,0.035397,0,0,0,32776545.45,0
3104,0.061009804,0.000031,0.015546,0.283331752,4.39152E-06,2.34179E-05,0,0.001155,0,0.05945,0,0,0.087493,0.001268,0.005198,0.046512,0,0
3105,0.012320334,0.000037,0.003052058,0.056016,0,0.000001,0.000797,0.018711,0.031519,0.012022,0,0.006829,0.025013,0.072081,0.278031,0.241556,67511585.64,43560
3106,0.017983,0.000001,0.007769,0.079621,0.047261,0.48280253,0,0,0.001466,0,0,0,0.000868,0,0,0.003876,417058263.6,34432519824
3108,0.02283,0.017339027,0.016237061,0.073124,0.060011,0.443622534,0.001383,0.001386,0.031519,0.021025,0,0.003055,0.002804,0.039106,0.10947,0.015504,526055126.5,1803519064
3109,0.017060758,0.012127,0.0061,0.066993568,0.044846,0.40643,0.002391,0,0,0,0,0.003043,0.00813,0.001726,0.023868,0,53418748.53,0
3110,0.002481,0.000004,0.001072,0.010976,0.006520888,0.066589,0.023254,0,0,0.0029,0,0.001105,0.005675,0.001803,0.027483,0.01938,0,2442237368
3111,0.011546,0.000066,0.003085,0.075808,0.030345562,0.459758,0,0.000924,0.02932,0.021178,0.00023,0.004576,0.007819,0.020152,0.048833,0.020672,3622571290,15671901535
3112,0.03587,0.033749304,0.01417,0.139721,0.094286945,0.847649,0.000797,0.000462,0.001466,0.008266,0,0.001105,0.000594,0.009888,0.006881,0.072352,217800,3802119475
3113,0.014149,0.00781,0.057262,0.078394,0.037191396,0.475596,0.013549,0.001848,0.000733,0.025895,0,0.004199,0.001684,0.016736,0.095978,0.023256,130680,0
3114,0.007761262,0.007366,0.022991,0.054273,0.020401,0.329259235,0.003985,0.025872,0.039582,0.004309,0,0.013711,0.046831,0.05519,0.030504,0.052768,152540719,0
3115,0.035264,0.036342455,0.000014,0.038725,0.092694,0.234935773,0.001172,0.009477,0.000872,0.00072,0,0.010974,0.024383,0.095165,0.086703,0.013503,0,0
3116,0.031767,0.019596625,0.027690404,0.159956,0.08350357,0.970403303,0.001152,0.004851,0.000733,0.009425,0,0.001482,0.014283,0.022985,0.008568,0.009044,360476839.5,841021535.9
3117,0.077856,0.013827,0.009459623,0.354742481,0.085573723,0.60744337,0,0,0.024922,0,0,0.001235,0,0.000262,0.00339,0,367800000,0
3118,0.036676,2.9745E-07,0.002912,0.104154891,0.040309,0.17834,0.000576,0.001386,0.02199,0.00953,0,0.002314,0.000442,0.005144,0.000884,0.020672,0,9798248935
3119,0.049434,0.008058,0.042105192,0.288662,0.054334,0.494279,0.001594,0.000231,0.000733,0.008705,0,0.008704,0.030878,0.006582,0.009382,0.007752,130680,20331495757
3120,0.066708,0.00357,0.076683963,0.198075885,0.07331646,0.339158,0.001594,0.008316,0.021257,0,0,0.000988,0,0.003202,0.007024,0.02424,8015040,0
3121,0.093822,0.026885,7.8131E-05,0.135363,0.103116864,0.231777,0,0.004851,0.012461,0,0,0.003588,0.005304,0.006771,0.00634,0.02424,174240,0
3122,0.08503,1.6368E-05,0.000015,0.172292,0.093453842,0.29500805,0.008767,0.000693,0,0,0,0.010659,0.003624,0.00949,0.09185,0.0323,261360,3274341989
3123,0.023405,0.04853,0.017991,0.132291,0.025724029,0.226517236,0.003985,0.014322,0.017592,0.097448,0,0.007145,0.036708,0.045579,0.034204,0.0646,15615217.21,356936564.4
3124,0.027842083,0.022348,0.021272,0.197569,0.030600212,0.33829,0.001594,0.021252,0.018325,0,0,0.006207,0.000918,0.092744,0.045867,0.047804,28622555.21,0
3125,0.084929,0.038918,0.028795,0.263388,0.093342789,0.450989,0.010361,0.007725,0.021257,0.00145,0,0.00602,0.016268,0.035317,0.029133,0.046744,9692845.712,0
3126,0.076872493,0.008683539,0.006121,0.130508,0.202018893,0.790987,0,0.00231,0.011968,0.000871,0,0.000715,0.003812,0.001346,0.00557,0.01292,3107902165,0
3127,0.13411,0.008729,0.045966,1.59674,0.161768,1.176559,0.006376,0.00231,0.010995,0.006525,0,0.00091,0.00363,0.083953,0.02743,0.134368,5432895508,0
3128,0.000063,0.036749,0.008168,0.357273,0,0,0.001067,0.046652,0.037992,0.011838,0,0.016609,0.02322,0.108621,0.074213,0,0,0
3129,0.027589,0.018467,0.044432552,0.431501,0,0,0,0,0.169168,0.042399,0,0.010973,0.039834,0.010013,0.015756,0.041849,0,0
3130,0.045103102,0.057216,0.01964,0.652303,0,0.000002,0,0.000231,0.005864,0.054339,0,0.021463,0.02323,0.011015,0.023876,0.008736,11897812.17,0
3131,0.054598,0.011391,0.000164,0.631066,0,0.000003,0,0.001386,0,0.007975,0,0.00136,0,0.002232,0.002245,0,17572651.52,0
3132,0.078071,0.035581,0.073363,0.494679,1.87207E-07,0.000001,0,0,0.000733,0.00145,0,0.001183,0.003834,0.000752,0.002873,0.007752,204690000,0
3133,0.072118,0.187912,0.000105,0.664696,0.059246,0.387795,0.016074,0.002772,0.015393,0,0,0.018889,0.001674,0.042324,0.039455,0.026824,2521527273,15766472727
3134,0.093826,0.108199636,0.03644,0.592747145,0,0,0.058978,0.000231,0,0.0058,0,0.029087,0.00249,0.026731,0.133,0.014212,320512.491,0
3135,0.000132365,0.019875,0.036611465,0.703947,0,0,0.022534,0,0,0,0,0.00556,0.013312,0.018936,0.129102,0.025296,0,0
3136,0.10099,0.01128,0.015896,0.580218,0,0,0.009376,0,0,0,0,0.017401,0.002344,0.011401,0.05877,0,0,0
3137,0.000262,0.000213,0.00012,0.005607,0,0,0,0.004851,0,0.000725,0,0.008058,0.004526,0.023224,0.010382,0.00072,0,0
3138,0.053126,0.007762349,0.026309,0.330626,1.09E-11,0,0,0.021165,0,0.102992,0.063662,0.029272,0.051124,0.050206,0.066756,0.165678,0,0
3139,0.107927508,0.049833,0.037554,0.25281,0.283666,1.532778,0.00797,0.004158,0.054242,0.07395,0,0.006703,0.015759,0.031374,0.056551,0.00408,8694449315,0
3140,0.091272,0.01966,0.074453,0.354428,0.01203,0.181348,0,0.061215,0.013194,0,0,0.00811,0.000442,0.012459,0.005271,0,33736000000,174240
3141,0.007463,0.075216,0.000003,0.442212,1.53392E-07,0.002123,0.001594,0.06,0,0.00145,0,0.004267,0.002857,0.014783,0.010176,0,0,0
3142,0.075836,0.100627,0.022976,0.584749648,0,0.002807,0,0.050358,0.04398,0,0,0.009854,0.012461,0.029856,0.010379,0.016796,0,0
3143,0.074933,0.069341514,0.052971,1.535525,7.47319E-06,0.007482,0.018331,0.002541,0,0.000725,0.00023,0.002907,0.004347,0.005328,0.057261,0.009044,0,0
3144,0.005318,0.020085,0.000468,0.185872,0,0.000892,0.018752,0.011178,0.023544,0.014498,0,0.047064,0.028907,0.087632,0.181625,0.013503,3535349.902,0
3145,0.02911731,0.007288274,0.025378474,0.085204188,0,0.000409,0,0,0,0,0,0.01088,0.00135,0.006526,0.005311,0.043732,87014285.1,0
3146,0.050313,0,8.43155E-07,0.01578,0.098781,0.141994,0,0,0.001466,0,0,0,0,0.008408,0,0,24619000000,0
3147,0.037672579,0.000001,1.23155E-06,0.011817,0.073963838,0.106355935,0.002304,0,0.012461,0,0,0.000988,0,0.011847,0.00452,0,18317000000,0
3148,0.003947,0.000616,0.001005,0.004877,0.00775,0.043889213,0,0.000231,0,0,0,0,0,0.0332,0,0,12610000000,0
3149,0.023445,0.003660968,0.005973,0.02897,0.046030427,0.260729,0.00048,0,0.002932,0,0,0.000247,0,0.0108,0.001356,0,87254625475,0
3150,0.028143,0.004395434,0.007176,0.03479,0.055235892,0.312876,0.002304,0,0.001466,0,0,0,0,0.015938,0.001695,0,1.04E+11,0
3151,0.015652,1.45198E-05,0.005110639,0.030045497,0.030306,0.263037806,0,0,0.016126,0,0,0.001235,0.000108,0.026948,0,0.000984,443730000,0
3152,0.021669219,0.004480848,0.009188,0.043848827,0.042488,0.383763532,0,0,0.016859,0,0,0.000988,0.002859,0.004165,0,0.000984,654890000,0
3153,0.009335,0.001262,0.009689,0.017901,0.018244,0.15942,0,0.022176,0,0,0,0,0,0.148586,0.011187,0,16560000000,0
3154,0.010282,0.00002,0.012496,0.021684458,0.020187,0.195159,0,0,0,0.003625,0,0,0,0.000242,0,0.002584,21484000000,0
3155,0.014976,0.006089,3.1631E-05,0.045212,0.02913502,0.405067,0,0,0,0.01015,0,0.001989,0.006253,0.064141,0,0.00646,575290000,0
3157,0.049613,0.000144328,0.00011021,0.048875,0.000001,0.000249,0,0,0,0,0,0,0,0.005564,0.008927,0.001968,27729186.73,0
3158,0.04429307,0.000341,0.084377,0.665495,0,0.003194,0,0,0,0,0,0.004862,0.001102,0.00362,0,0.005844,0,0
3159,0.090726,0.09003,0.068023722,0.893616,0,0.004289,0,0.000729,0.102024,0,0,0.012267,0.015734,0.046809,0.15069,0.00402,9246299.745,0
3160,0.000128,0.038027,0.03041,0.497389,0,0.002387,0.001186,0,0.113832,0,0.097578,0.006582,0.052069,0.022437,0.068928,0.03162,0,0
3161,0.050526,0.102127,0.116378,0.58523,0,0.002809,0,0,0.070368,0.003625,0,0.00675,0.011673,0.012497,0.001356,0.002584,0,0
3162,6.60965E-05,0.076182925,0.070719,0.334202,0,0.001604,0,0.0204,0.12276,0.00069,0,0.011097,0.019208,0.069124333,0.019678,0.830319,0,58274.998
3163,0.023964514,0.011909,0.000044,0.026566,0,0.000128,0,0.003003,0,0,0,0.000221,0,0.005495,0.012204,0,0,0
3164,0.011625,0.065854,0.014992,0.188071,0,0.000903,0,0.000924,0,0,0,0.012733,0.017519,0.017591,0.087594,0.001292,0,0
3165,0.256124789,0.098109485,0.007792,0.355139063,9.99149E-07,0.001717925,0,0,0,0,0,0,0.002484,0.001008,0,0.029716,14846550.04,0
3166,0.124225,0.108127942,0.03248,0.504832045,0,0.002423,0,0.001942,0.074766,0,0,0.007126,0,0.003216,0.000663,0.046512,0,0
3167,0.034544,0.182756,0.019506,0.414209,0,0.001988024,0,0,0,0.000703,0,0.024264,0.002828,0.01172,0.009628,0.003858,0,0
3168,0.060971,0.014835,0.000068,0.380002,0,0.001819,0.14825,0.005865,0,0.186458,0.000278,0.047517,0.317633,0.111413,0.629048,0.087885,688321.2551,0
3169,0.000086,0.059675,0.012426,0.344051,0,0.001651,0,0.001785,0.235104,0,0,0.0374,0.026988,0.10091,0.35558,0.035883,43560,0
3170,0.084392,0.109068,0.06178,0.301655,0.000001,0.001459863,0,0,0,0.022475,0,0,0.058444,0.005444,0.020828,0.01968,1874806.767,0
3171,0.018725526,0.041445765,0.000083,0.050597,0.036513,0.45166227,0,0.000924,0.016554,0.013058,0,0.000689,0,0.006008,0.00113,0.00096,845963749.5,0
3172,0.201011,0.051482909,0.039266446,0.760269284,0.000334,0.088727649,0,0,0,0.000725,0,0.000884,0.001736,0.007371,0,0.018824,205332326.6,0
3173,0.000007,0.005196,2.43154E-05,0.246284,0,0.001185282,0,0,0,0,0,0.001172,0.001452,0.050497,0.01517,0.00402,0,0
3174,0.003186011,0.027967,0.018571,0.154644218,7.44397E-07,0.000749,0,0,0,0.021411,0,0.008114,0.035923,0.008811333,0.009808,0.029601,427349.988,0
3175,0.026709,0.013133,0.008179,0.466676259,0.000002,0.002945,0,0.002079,0.076232,0.00145,0,0.006491,0.063526,0.030194,0.036403,0.022452,12869062.15,0
3176,0.000056,0.025663,0.000006,0.029479,2.59594E-06,0.258331,0,0,0.103353,0,0,0.004199,0.000594,0.030326,0.002923,0.001292,321670665.9,0
3177,0.048064,0.045553,0.000006,0.032183,0.094365,0.289650839,0,0,0.019058,0,0,0.000715,0.007624,0.010217,0.003315,0.00326,1022488027,0
3178,0.057666,0.032946,0.024744501,0.033777229,0.113218,0.303995,0,0.019173,0.030053,0.002175,0,0.000988,0.01925,0.050694,0.064921,0.01464,1034717840,0
3179,0.035599,0.029743,0.010611,0.070696431,0.069893,0.636268,0,0.021714,0.101887,0.00145,0,0.017502,0.033843,0.021585,0.031584,0.056352,29358729.64,0
3180,0.023195,0.004073,0.018509,0.060206,0.04554,0.541856,0,0,0,0,0,0,0.00027,0.012164,0,0,1043028305,0
3181,0.068496,0.006931699,0.017685,0.097995,0.134479,0.881697,0,0.000462,0.042514,0.00145,0,0.003471,0.004374,0.025684,0.010015,0.009044,3308400000,0
3182,0.007722,0,0.009403,0.016306,0.015161,0.146754469,0,0,0.03665,0,0,0.000988,0.001906,0.001608,0.001808,0.002584,16061000000,0
3183,0.012932,0.000006,0.000006,0.021650411,0.025389888,0.194854,0,0,0.010262,0,0,0.000494,0,0.002028,0.003094,0.002584,2003760,0
3184,0.006224915,8.28657E-06,0.000001,0.010418023,0.012221,0.093721,0,0,0.018325,0,0,0.000741,0.004981,0.003115,0.000663,0,33847136408,0
3185,0.02957,0,0.001768,0.014863,0.058054,0.133711,0,0,0.028587,0,0,0.001677,0.002091,0.002435,0.027641,0.002584,0,0
3186,0.01708,0.000001,0.000002,0.081343,0.152526,0.731872,0,0,0,0,0,0.000884,0.004765,0.001834,0.003164,0.014212,0,839467893.4
3187,0.009159,0,4.40719E-05,0.034371,0.081603,0.308822,0,0,0,0.00435,0,0.009724,0.002842,0.023073,0.000884,0.000984,122284478.7,0
3188,0.005183,0.000006,0.000005,0.103701048,0.046245314,0.933064,0.00024,0,0,0.0029,0,0,0.007584,0.006588,0.018802,0,39680136.36,0
3189,0.010811,0.462596109,0.34995,0.370570428,0.011711,0.707126,0.019925,0,0,0,0,0,0.001193,0.049705,0.02454,0,16069.77231,0
4001,0.127418,0.019583,0.016974,0.223682389,0.269366126,0.814573,0.003558,0,0,0,0,0.000278,0.000744,0.003068,0.031466,0,5620378248,0
4002,0.549772,0.227174,0.24247,4.138993851,0.050485,0.735085,0.007116,0.039525,0.05208,0.017831,0.010842,0.014058,0.046897,0.14826,0.153408,0.030321,73649885.46,2372200000
4003,0.032541,0.052042,0.021819,0.16931,0.198267,1.523234,0.007116,0.01632,0.047616,0.014841,0,0.004489,0.015083,0.13721,0.063054,0.114324,5445000,0
4004,1.24427,0.525925,0.145359,3.530978,0.988508,0.956015,0.028464,0.032895,0.369768,0.020166,0.000278,0.055891,0.092363,0.342917,0.212194,0.075468,27987700000,0
4005,0.646263,0.08411,0.092642,1.293852,0.845402,2.796617,0.015772,0.040035,0.027528,0.004363,0.008618,0.017965,0.037128,0.155487,0.107292,0.015711,19471320,16476000000
4006,0.291809,0.150009,0.122539,1.109743,0.502100621,4.075382,0.021348,0.01479,0.083328,0.007047,0.020294,0.023548,0.037591,0.148332,0.112754,0.011448,78397192.38,47150462808
4007,0.828996723,0.979855,0.623548,4.943638138,0.799461,3.886554,0.176714,0.170085,0.197904,0.07716,0.092574,0.097671,0.270362,0.771872,0.750918,0.485775,50894915.28,9702811297
4008,0.102918,0.116217,0.079107,0.421804089,0.177086,1.549034074,0.009488,0.002295,0.05952,0.011844,0.005282,0.009522,0.018136,0.055742,0.03365,0.006705,551815698.4,7968621364
4009,0.36924,0.243662,0.228648,2.639079,0.550759,3.697315,0.043104,0.00204,0.080352,0.004842,0.001946,0.070853,0.075388,0.441259,0.274544,0.231741,1078026290,78625938885
4010,3.469925,3.528864,1.500026,41.675465,1.288484,10.71741372,12.686642,0.978945,9.518736,1.9483665,1.53734,3.029436,5.51981,17.404511,21.275066,25.369632,10887521723,1.02E+11
4011,0.021187386,0,2.90818E-08,0.068364053,0.044791,0.248958783,0,0,0,0.00345,0,0,0.000054,0.003412,0,0,4228001062,0
4012,0.475172,0.321293,0.466084,3.724762,1.374704,11.319237,0.033208,0.0048,0.165912,0.052571,0.023074,0.083728,0.130105,0.305366,0.364354,0.103329,239214793.7,30653785206
4013,0.032977,0.05027019,0.061799,0.337841,0.056741679,1.24067,0.007116,0,0.008184,0.00658,0.001112,0.001592,0.008267,0.016072,0.0861,0.071145,261360,27312140000
4014,0.92145,1.077002313,0.857532,3.266213,1.044742,8.328240482,0.0593,0.031365,0.291648,0.102002,0.035584,0.10756,0.122093,0.65635,0.482392,0.400923,44321421.28,10705498579
4015,1.564181,1.382153,1.467068,11.670849,1.06669954,14.255841,0.181458,0.01071,1.0044,0.151344,0.063384,0.239331,0.24636,0.786158,1.311708,0.381213,59981485.36,1332048515
4016,1.852749,5.538229,3.607245,32.659618,0.037575,0.999631363,0.482702,0.263925,1.461216,0.311569,0.329604,0.945802,1.098321,3.401148,4.809974,1.318398,3702600,2352240
4017,0.967022,0.856717,0.858239669,8.03236,2.38693E-06,0.000026,0.176714,0.355725,0.255192,0.021775,0.095632,0.200623,0.20015,0.665911,0.676486,0.173712,6403320,217800
4018,0.18684695,0.048816,0.135447532,0.72693581,0.487971,4.049894,0.004744,0,0.07068,0.00276,0.00278,0.013772,0.020089,0.029407,0.054668,0.001341,174240,16671200000
