"","FLR_Accommodation","FLR_Agriculture","FLR_AT","FLR_Government_Support","FLR_Heavy_Industry","FLR_Hospital","FLR_Institutional","FLR_K12","FLR_Light_Industry","FLR_Logging","FLR_MF","FLR_MH","FLR_Office","FLR_Retail","FLR_RRMH","FLR_RRSFD","FLR_SFD","FLR_Warehouse"
"2869",0,0,0,56735.0809706,0,0,28834.6489602,25514.75678,14410.1633372,0,7448.09892922,0,24327.1742837,19333.8595926,0,0,782490.063865,0
"2870",0,0,17136.9850419,0,48010.160856,0,7247.84601565,1546.34889572,62858.7370802,0,23945.795871,55484.2954278,113203.577157,195189.753664,0,0,492455.16128,14855.3636797
"2871",0,0,131727.497891,24022.9622133,1006.43419731,0,20184.254272,26287.931228,34273.8910209,0,159959.596603,22772.4237654,91557.0891039,80595.9305614,0,117.049732182,774979.949946,94702.9434605
"2872",0,0,300949.49582,0,0,0,23319.5137862,25899.4012015,9791.314182,0,279376.301389,100265.289316,17495.6356445,61020.0723323,0,0,1207843.11074,0
"2873",0,0,160529.943726,0,0,0,20827.5639579,0,515.940835868,0,93871.1797284,14771.0374076,14765.1928132,1543.49437282,0,0,827842.251711,1125.86163916
"2874",33678.7081386,5011649.861,373.85213804,116471.092781,273920.187013,0,58589.4541009,14289.3248009,134975.614468,0,38737.7699882,248.025095018,974669.915471,633815.096768,0,0,231505.496204,188920.803031
"2875",0,112380000,148972.070435,0,0,0,8737.98195111,8379.17415755,2982.05983165,0,10573.1333856,83022.2889301,2065.57531497,0,164657.743376,1649733.39681,544742.207617,1517.48338671
"2876",30366.6066435,196720000,36713.6617773,0,995.157488084,0,0,0,6052.54963752,0,4064.31994543,66990.2743841,341568.775099,0,171636.405442,969349.039353,292699.768021,0
"2877",25328.9201356,1222700000,82306.049967,971.223104183,12937.0473454,0,12846.7302099,12011.5539892,8693.67534502,0,64686.7141779,823596.154934,40744.7391143,282490.20132,414414.159301,1299583.62981,4177441.01535,7881.03147422
"2878",10186.7190596,532394261.3,6804.27088755,0,1465.57966839,0,554.174472289,0,16330.3779717,2990726776,957.168246652,6500.65485533,9872.86191044,31285.4888077,19555.6257194,208934.841492,42122.6167883,0
"2879",0,0,1330.60987314,0,0,0,0,0,0,0,0,752.716950971,0,0,5799.29219936,51840.8882409,3599.36056926,0
"2880",0,0,4702.11615227,0,0,0,0,0,0,2950249828,0,2659.42302699,0,138181.575551,20255.9154031,181161.047334,12742.9563494,0
"2881",17717.4793085,329898552.6,1311.78620196,2712.54929542,0,0,2175.2073007,15176.1355473,8780.46880266,2273749212,159.491972688,1576.7947587,31335.5233535,5875.09643483,48269.5749629,1970014.21854,236800.794056,0
"2882",235869.618227,31322811.64,77560.623327,9314.24684452,80126.2120351,0,16410.8990415,26546.7442935,57923.0380779,3005808.45,12663.4431408,34413.3612864,228647.385918,243789.067643,103554.54845,586537.576894,118148.56806,52701.9968946
"2883",0,0,22044.3133228,0,0,0,360.213406983,0,1356.49608352,5740336260,3154.73594929,19666.4736331,0,194.598734213,59179.4882816,614403.135048,123761.274102,0
"2884",0,0,11202.642232,0,0,0,0,0,0,0,0,152361.935628,0,0,257583.317412,687427.656272,140863.491994,0
"2885",0,125905150,1875.62328726,0,0,0,0,0,0,839929999.8,0,25530.0245438,442.359882469,0,43161.0923211,115250.096033,23616.3537466,0
"2886",0,0,334.840876544,0,0,0,6817.46313782,0,0,123403012.2,0,55035.6262812,10612.6339223,3304.68070633,93043.300546,304714.375144,62440.2297364,4706.54864203
"2887",0,0,0,7028.28266545,0,0,15305.6848474,37244.3874459,26846.9460729,86664635.09,19757.8229708,28182.6570284,35680.0275337,131791.376806,47645.6361872,356072.262451,72964.1778737,64322.831441
"2888",15083.0158647,0,36018.9527317,2259.09085674,66699.71662,0,8987.52886904,0,36595.8781893,520379999.9,19764.0213782,138182.560586,80095.1615253,141350.301528,233611.614726,480864.688533,98535.8882779,37652.3891365
"2889",335172.553586,0,2655.2159495,0,9604.50422941,0,10657.6957559,87307.7060866,40509.5054989,318778799.3,5729.31899494,31212.3298358,133052.36475,71856.3191294,224240.231377,1032954.5007,234675.419661,10034.4004951
"2890",8528.33723173,103010772.2,22896.1302175,0,0,0,3245.49653601,0,2690.33266209,1.337e+09,185529.68103,361105.691077,25012.3488296,6140.39755766,610485.745633,1864032.39983,381966.263502,0
"2891",0,20201999.44,0,0,1175.56039194,0,6030.09415574,0,0,33556686.59,73007.4140838,282567.963727,1146.93308894,2360.48621879,477709.762739,1131165.48946,231791.601612,1568.8495473
"2892",47221.048713,0,20037.7788331,12593.4195433,0,0,20239.0213216,0,3264.25931687,420680365.9,24717.3436708,82315.661055,193260.544362,46517.9117778,145181.63723,2431097.18668,1071306.18793,0
"2893",0,0,6705.51484774,0,0,0,0,3795.9872212,10884.8124538,894501390.1,0,60553.9002882,10670.134161,31561.05821,0,0,598082.820211,20068.8009902
"2894",62685.7163435,0,0,169.632840807,0,0,0,0,0,14913049998,0,45824.1591818,3010.59421136,41619.8421055,167205.075983,19439.9845441,156.697434077,0
"2895",5378.67248361,0,18495.8609584,2713.03404001,112848.076556,0,3007.93416627,34258.7854933,9157.54718397,2.3586e+10,52792.7481319,344851.779361,51112.1129547,45180.2104436,542620.696313,1200430.13738,59427.5511749,331146.829725
"2896",16524.3102766,7714199999,67192.4933398,47597.4146739,141367.970526,0,10190.5898651,53073.6345742,58404.0286614,30973186046,61162.5585168,487374.058772,19729.427929,71024.0195828,538425.365995,1494774.12834,124635.280376,71051.6203726
"2897",0,4207700000,7406.84080442,0,0,0,1558.8120356,0,2597.54164427,7.369e+09,439.727375714,191328.541111,0,923.058287045,136614.964273,460341.563415,135531.214209,6211.91046002
"2898",0,1189077700,21529.6651948,1949.05102754,29862.9470315,0,3536.52490554,17500.788807,38059.6518009,1.2646e+10,21783.9703084,152228.817633,10049.236795,10898.6529959,418548.946141,1966965.59256,384803.09649,21791.8920593
"2899",0,3861400000,0,0,4857.22549626,0,7328.67997773,25377.573934,672.473037933,1983768592,1015.62890088,32207.1732582,2732.73940808,5110.82415881,181527.56241,1289524.95036,115953.020632,33118.8362788
"2900",0,6339377653,54735.8860155,2923.51319936,0,0,3721.7070516,7463.00716668,19470.8471844,20521825497,281.195789225,141141.809603,4485.79898123,8344.64159536,182424.359968,901788.592377,134855.559043,23635.7178351
"2901",0,1313400000,133421.064282,2516.53353222,8126.8380763,0,4660.32628203,53087.208287,12680.4336247,0,38431.4666209,23329.2360936,17075.5854682,43645.6483725,47905.8794258,800276.728627,92576.5196222,150141.751415
"2902",944.080272418,3.716e+09,20606.4792232,2768.18688544,54524.3078255,0,6767.60425303,19440.3861331,25196.2429292,0,0,81420.049962,22836.4101216,47083.8682971,167193.589275,1450743.08853,167823.04529,689930.101666
"2903",0,310120000,398535.173817,3019.84023866,0,0,3444.58899104,0,0,0,10660.338421,54929.9845308,643.97685809,0,112749.644525,432842.733156,50120.4105579,23720.5664157
"2904",0,156910000,165797.637605,0,0,0,9496.25906157,254220.434052,0,0,4434.7298437,22881.176234,16232.4905767,0,46906.865075,180145.14621,20920.2749021,0
"2905",0,303970000,0,30953.3624463,9771.22510778,0,6159.73560753,88229.4447587,16363.2214153,0,0,9360.85754025,105280.017564,9218.2239043,18789.5081144,520345.251703,61524.7480218,32843.8611907
"2906",58074.1727197,568139999.8,27269.2339656,2882.97857191,1209.71388172,0,2345.37408696,1472.89205871,1916.5177464,222641925.7,13370.6151052,51888.9610952,18334.7644666,13141.2569007,0,11369.7338526,1459862.87072,0
"2907",0,44036473.79,27611.0840918,0,124863.925018,0,2500.31735235,11046.6904403,0,19714751.35,24432.8101569,82857.1839912,17884.9543878,2993.9678061,0,7379.44933807,946189.403656,10950.7019054
"2908",1599.8239995,0,7856.41370202,0,57792.7871882,0,7061.72053116,0,6416.3457656,9712.500019,33887.7891648,127100.665715,41134.9479636,7646.54129541,0,3857.11092504,622174.858451,1059.74079949
"2909",1092.94471316,0,10692.5828976,0,0,0,0,0,520.400711519,809504182.1,9114.59544803,39625.1960096,2522.93943683,1270.80707775,184674.334075,798020.61637,171192.798187,0
"2910",0,1141398852,36580.9700176,0,5056.70374035,0,1007.89935873,0,4250.37445769,82890257.96,13181.5731004,94683.1465804,40271.1652233,26299.9311069,114128.068162,1567891.87989,892047.632974,1577.08744186
"2911",0,0,160674.157538,0,0,0,9507.33144974,0,4502.33259587,9712.500019,112426.778498,53265.3272874,19856.8691002,3982.63735352,0,1981.94008308,295082.656997,0
"2912",0,874124.976,26522.978225,0,0,0,11740.1610489,0,1558.56642836,0,12934.2676877,73096.4228033,25154.707371,1045.29073296,0,4434.62335914,745370.475185,3154.17488368
"2913",0,0,77465.770043,0,0,0,1007.89935873,0,0,0,0,0,679.212847065,0,0,5662.95524549,954797.286808,0
"2914",0,0,12043.9413261,0,0,0,4019.85565038,22105.6415156,0,0,122.500911651,98802.0476075,28660.5608234,120104.785449,0,1346.17747333,200426.657236,1301.80135183
"2915",78391.3833904,0,27425.8780508,8657.0272559,6172.19742475,0,16599.1341248,0,31417.0120108,0,43553.5576635,111184.373967,68628.9387353,93396.5874574,0,1129.9441504,168232.594396,3908.3185362
"2916",0,0,22314.1161434,0,1324.89804086,0,499.374985238,0,2765.48212755,0,34919.2431836,89588.5165903,4161.80007743,12096.5334436,0,909.23203397,135371.703074,0
"2917",0,0,125499.027636,0,0,0,6289.63923717,0,6436.63304932,0,16345.7271124,256013.267182,9720.59616629,9016.01749523,0,1444.46773738,215060.677942,0
"2918",0,0,11917.9770811,0,1207.94152418,0,4747.45178275,38905.9290674,10046.3025385,0,0,56293.9770627,29850.2216921,21620.7737125,0,1855.6142562,276274.540109,0
"2919",0,0,0,0,0,0,0,0,1613.66394324,0,59493.8635118,34348.4329757,8032.74235498,65011.7373472,0,2721.3906731,438976.448777,0
"2920",16187.1081061,0,8993.79089365,0,7780.07998387,0,15478.8873475,33315.5760571,15080.2119581,0,15293.2400545,49433.1075904,5150.49494019,17791.6120814,0,3119.20923588,503146.94141,0
"2921",0,0,0,0,0,0,604.023971867,0,4664.53361429,0,30759.1487814,27704.5037224,9019.20168145,62311.2433895,0,3483.39766039,561892.693285,0
"2922",0,0,285579.718655,0,1117.93835859,0,0,0,8079.92880925,38849.99899,84018.2939233,228992.782335,4111.26206945,3701.98786204,0,7896.45634653,1272287.33595,20208.3093107
"2923",0,0,0,0,0,0,6225.77609229,22379.322993,2488.98956422,0,21882.5254297,137977.545838,12223.1647414,9502.74049622,0,4092.23450809,659843.38897,0
"2924",0,0,48345.1419981,0,0,0,3818.95702349,108166.727798,276.296416175,0,11509.7436413,42701.0172597,3525.67870387,3963.29240457,0,2221.24988383,358300.774688,0
"2925",0,0,0,0,0,0,5312.52483107,23960.8358587,0,0,15695.772578,810.802928148,4221.88353718,0,0,6605.64702062,1065530.02501,0
"2926",0,0,0,0,0,0,0,0,1755.29487927,0,6301.48636898,63254.9800417,448.575125824,0,0,2616.55873901,422066.436428,0
"2927",0,0,0,0,0,0,2772.73802783,46996.5782846,552.592832359,0,0,56145.6819042,1503.03113429,0,0,4911.33235438,792189.672773,27828.9657107
"2928",0,0,149.673045065,0,0,0,3323.16260286,39536.8039541,0,8857799.754,0,105430.002857,752.023005057,10587.5187169,0,5903.65183267,950406.806009,2782.89657107
"2929",0,22491598.17,27314.4797015,2978.92474015,71996.7722777,0,23690.933395,0,55530.9360145,19223588.18,673.948434963,171419.506176,84699.5087122,175567.503093,0,2167.7523874,337343.064326,9408.43051267
"2930",21565.6830624,0,12480.3220321,482.103704202,8799.33137011,0,4749.73116444,18636.2056681,16524.3831422,0,57858.8895915,150729.781926,82579.4330613,207114.561078,0,3421.05926842,551837.141257,13273.6843027
"2931",15801.0394674,0,0,1264.77823635,4871.12727556,0,17766.1385309,0,8365.5124999,0,50203.7466651,182233.479134,115986.100713,329191.670937,0,1402.23200727,226188.335649,71513.1184643
"2932",0,0,16010.210331,0,0,0,1527.58280939,38790.8265208,338.985519005,0,10905.5733663,134224.877239,2676.2276172,7634.04864796,0,2257.66077788,364174.067728,0
"2933",0,0,1967.82723761,0,0,0,6133.00790545,0,0,0,13176.0420101,289374.391944,4146.78272424,3529.17290557,0,4181.53888869,673672.027571,58440.8279923
"2934",0,0,20146.0552738,0,0,0,628.173058352,0,0,0,271.395819067,10743.3429888,0,4392.12564093,0,2060.6683425,306804.17378,0
"2935",0,0,79832.4700946,16040.962268,193508.211788,0,71097.6661674,27159.5184571,5313.41457084,0,239651.432302,133.49914334,28046.607245,22825.3344362,0,2480.06578092,369246.480511,170488.373908
"2936",38597.9475225,0,90860.7688422,0,0,0,20365.9128592,152395.075787,9860.67590581,0,277373.707574,79819.747544,62433.0400488,498523.928518,0,1003.55648989,149415.271501,0
"2937",0,0,111945.288514,2800.8029357,641.433396328,0,271.153838139,1508.86213644,31383.906624,0,112154.219704,179.912828588,27586.6452817,177406.123618,0,1711.32142955,254791.392854,5910.56673477
"2938",0,0,83584.7429241,0,0,0,580.721136673,0,15777.0814496,0,351789.504843,0,1119.20717922,9362.10784979,0,1957.05480284,291377.593078,0
"2939",0,0,24115.0056341,0,0,0,1854.01436827,3716.38422731,5039.11279509,126262.497,103781.532478,0,684.407267871,0,0,2403.4462575,357838.924443,0
"2940",0,0,170528.36407,0,0,0,12469.6871318,85476.8372275,7436.88866279,0,149868.104352,15368.1583722,3498.52891634,3497.2794088,0,1328.43757068,197785.438302,0
"2941",0,0,79469.1345186,0,3700.57728656,0,2286.73070162,73390.7298318,5730.77891071,0,30418.4621079,0,20848.2531567,12867.7017414,0,1080.8408527,160921.812641,125558.740382
"2942",0,0,161527.020558,0,0,0,857.524013115,50400.8626553,383.076617924,0,1983.50703082,25702.8595902,1273.1988145,0,0,2129.09620675,316992.108347,0
"2943",758.37146175,0,246.046740969,0,0,0,2784.9758792,0,0,0,169867.689351,0,0,0,0,1695.50817892,252437.025032,0
"2944",37804.1744043,0,34528.6168833,219059.590534,30911.3811114,0,40651.0194581,3028.68873243,27084.0142412,0,354876.330336,46463.4279836,191350.782068,143548.84767,0,449.508376272,72508.3659225,345129.792516
"2945",8270.98875475,0,11001.0642277,8657.0272559,7937.50984883,0,87580.4301036,754.431068238,22128.5863615,0,159715.410417,15260.52742,70147.0480406,78765.1760109,0,0,11993.0124829,137534.341331
"2946",0,0,221291.335409,0,0,0,9037.33146365,0,21478.3019789,0,16591.8720734,22967.289595,17192.7131614,19302.0722679,0,1859.55871049,276861.813273,148046.87299
"2947",0,0,164684.25674,7150.28514176,0,0,0,0,4783.72838304,0,73744.9666207,113.466278328,670.316530001,2296.87592672,0,1496.45538985,222800.899161,0
"2948",0,0,71243.2015252,0,9594.08926127,0,857.524013115,41558.6060492,4849.93915654,0,23426.9041087,21380.851861,8145.45296897,4567.76909412,0,1736.5841285,258552.649034,0
"2949",0,0,104313.849866,20369.4758959,3848.60037796,0,11876.5381104,107883.642759,31064.6761091,0,92178.112679,0,46884.9172926,14155.4072952,0,1381.49940779,205685.590346,19733.9484029
"2950",0,0,81725.3921106,0,12230.179501,0,58420.0944269,0,7231.16233096,0,78279.2595259,629.652991198,61942.8836672,52314.7269898,0,1037.40461579,154454.775399,0
"2951",0,0,63913.6538703,0,0,0,1116.24996698,30474.3506636,0,0,212714.259744,50958.8282498,497.20175048,0,0,1490.34231108,221890.748692,0
