Azone,ureslo,uresmed,uresmdh,ureshi,umix,umixhi,ucom,uindlt,uind,upub,uoth,ubigany,uany,unonindany,rres,rcntr,rcom,rind,rpub,rreserve,rany,rfor,rnatrs,xrec,xagfor,xcons,xhalo,xother,xother2,xwater,xtp
100.0,9850.57,167459.73,2433091.37,0.0,0.0,0.0,1467735.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117873.05
101.0,16322141.69,1570548.46,790091.86,0.0,0.0,0.0,1512736.86,0.0,0.0,462492.8,0.0,0.0,115623.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979365.12
102.0,11862644.68,1555756.68,0.0,0.0,0.0,0.0,272257.42,0.0,0.0,1020965.32,0.0,0.0,563961.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828014.1
103.0,13447554.24,8042445.77,0.0,0.0,0.0,0.0,263207.32,0.0,0.0,896854.56,0.0,0.0,68238.93,0.0,229477.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567921.4
104.0,12335018.37,656323.36,337813.49,0.0,0.0,0.0,704582.43,0.0,0.0,530849.77,0.0,0.0,28955.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432257.14
105.0,5820606.59,0.0,1669925.27,0.0,0.0,0.0,28958.24,0.0,0.0,675692.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467217.58
106.0,0.0,625393.33,3293086.77,0.0,0.0,0.0,1602570.42,0.0,0.0,478816.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442942.71
107.0,97487.95,0.0,341207.83,0.0,0.0,0.0,1394077.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403826.51
108.0,9494397.8,9698.06,203659.2,0.0,0.0,0.0,455808.68,0.0,0.0,1309237.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500998.58
109.0,1518697.26,58788.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146970.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783843.75
110.0,1544314.63,0.0,0.0,0.0,0.0,0.0,1611878.39,0.0,0.0,38607.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830069.11
111.0,1303950.36,544934.48,408700.86,0.0,4194049.3,0.0,0.0,0.0,0.0,204350.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946194.57
112.0,67796.94,726395.8,0.0,0.0,3118659.29,0.0,0.0,0.0,0.0,145279.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355938.82
113.0,2832174.87,789456.41,710510.77,0.0,2634810.77,0.0,49341.03,720378.97,0.0,226968.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3582158.46
114.0,5119526.98,0.0,681963.26,0.0,0.0,0.0,86446.05,2948770.7,0.0,624332.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929560.46
115.0,2546539.73,0.0,0.0,0.0,2477979.04,0.0,430952.88,235065.21,0.0,705195.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469157.53
116.0,0.0,0.0,0.0,0.0,5592656.03,0.0,0.0,0.0,0.0,2031933.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2322210.12
117.0,5313968.75,1560064.22,224259.23,0.0,819033.72,0.0,2086585.9,0.0,0.0,3890410.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110378.04
118.0,4121877.52,0.0,0.0,0.0,0.0,0.0,2128669.14,0.0,0.0,716006.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157696.45
119.0,3501448.96,0.0,0.0,0.0,0.0,0.0,607689.49,0.0,0.0,289375.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456525.6
120.0,11371337.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107030.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4078532.55
121.0,7514287.97,0.0,0.0,0.0,0.0,0.0,377651.07,0.0,0.0,571318.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292342.67
122.0,6168197.52,2430482.85,832755.08,0.0,0.0,0.0,2614463.63,0.0,0.0,1191033.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534367.49
123.0,2288464.42,67878.18,29090.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601206.75
124.0,798709.18,0.0,0.0,0.0,467537.08,0.0,136364.98,0.0,0.0,759747.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574681.0
125.0,0.0,96821.51,0.0,0.0,2236576.92,0.0,1239315.35,0.0,0.0,154914.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268361.8
126.0,57781.05,0.0,442988.04,0.0,250384.55,0.0,1569718.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433357.87
127.0,11731890.42,213837.27,272156.53,0.0,0.0,0.0,1214984.51,0.0,0.0,1613499.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58319.26,5287612.58
128.0,0.0,0.0,5450296.44,0.0,0.0,0.0,2029157.13,0.0,0.0,186251.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039085.29
129.0,16375942.3,1948824.4,0.0,0.0,0.0,0.0,77565.15,0.0,0.0,232695.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396172.7
130.0,9289986.05,273234.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751395.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434483.14
131.0,8043556.54,3678160.63,222625.51,0.0,19358.74,0.0,2090743.94,0.0,0.0,687235.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697519.37
132.0,9632.02,635713.29,520129.06,0.0,0.0,0.0,1146210.33,3207462.52,0.0,443072.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907139.88
133.0,12193051.72,2868381.39,0.0,0.0,0.0,0.0,1302925.78,1030672.63,0.0,1225139.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5931229.31
134.0,3731154.78,1564364.38,0.0,0.0,0.0,0.0,476110.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379749.95
135.0,9720.37,252729.54,0.0,0.0,0.0,0.0,942875.58,7533284.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331690.25
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6115024.29,0.0,649297.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658988.36
137.0,0.0,5025021.55,0.0,0.0,0.0,0.0,0.0,4502186.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333391.51
138.0,0.0,0.0,603290.35,0.0,0.0,0.0,0.0,1819601.54,0.0,87574.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272453.71
139.0,0.0,0.0,9871.77,0.0,0.0,0.0,789741.34,1530123.85,0.0,9871.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454101.27
140.0,0.0,938302.44,0.0,0.0,0.0,0.0,431619.12,0.0,0.0,18766.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534832.39
141.0,0.0,1158905.68,0.0,0.0,0.0,0.0,795520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432134.32
142.0,0.0,0.0,0.0,0.0,0.0,0.0,1049373.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158396.07
143.0,0.0,900113.54,0.0,0.0,0.0,0.0,3300416.3,0.0,0.0,77429.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348431.05
144.0,562874.51,343448.85,505633.03,0.0,0.0,0.0,181264.67,0.0,0.0,114482.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620115.98
145.0,163958.29,231470.53,0.0,0.0,0.0,0.0,2546175.79,0.0,0.0,19289.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704056.18
146.0,6272471.39,825325.18,0.0,0.0,0.0,0.0,2776976.5,0.0,0.0,669969.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757557.08
147.0,6042322.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530028.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409219.42
148.0,10490104.76,0.0,0.0,0.0,0.0,0.0,4017277.95,0.0,0.0,2151060.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742256.48
149.0,1936947.3,0.0,0.0,0.0,0.0,0.0,1769799.56,0.0,0.0,108154.42,0.0,0.0,9832.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648926.51
150.0,5513371.5,1597242.01,0.0,0.0,9621.94,0.0,2819228.36,0.0,0.0,1481778.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963557.46
151.0,14911489.66,1932791.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406325.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667692.48
152.0,8885808.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692077.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530913.88
153.0,8551174.56,0.0,0.0,0.0,0.0,0.0,19324.69,0.0,0.0,859948.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193352.12
154.0,4999665.12,3434809.3,0.0,0.0,0.0,0.0,137786.05,0.0,0.0,541302.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312837.21
155.0,403757.31,2114919.23,1268951.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711381.92
156.0,224374.82,2565677.26,0.0,0.0,0.0,0.0,175597.68,0.0,0.0,19510.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214619.39
157.0,0.0,702773.65,741816.63,0.0,0.0,0.0,146411.18,497798.0,0.0,1922866.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966313.76
158.0,0.0,9735.3,0.0,0.0,0.0,0.0,0.0,350470.79,0.0,2579854.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146029.5
159.0,774938.53,2102020.77,38746.93,0.0,0.0,0.0,261541.75,581203.9,0.0,3835945.73,0.0,0.0,29060.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823372.19
160.0,0.0,533778.21,1484873.92,0.0,0.0,0.0,1708090.26,3969368.85,0.0,184396.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271362.64
161.0,2369608.21,1462721.12,0.0,0.0,0.0,0.0,2652400.96,1365206.37,0.0,2886436.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501727.01
162.0,3335956.27,135765.66,0.0,0.0,0.0,0.0,737013.6,4974841.77,0.0,2007392.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647430.41
163.0,138242.13,3732537.41,0.0,0.0,0.0,0.0,473973.0,148116.56,0.0,681336.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234304.7
164.0,5917876.47,126325.77,0.0,0.0,0.0,0.0,204064.71,0.0,0.0,1914321.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244711.77
165.0,4526385.85,1102827.06,0.0,0.0,0.0,0.0,172616.41,0.0,0.0,479490.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930210.65
166.0,9516521.85,9049930.38,0.0,0.0,0.0,0.0,874859.01,0.0,0.0,2595415.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797093.76,0.0,0.0,0.0,0.0,0.0,4743679.94
167.0,14641466.59,5858626.41,0.0,0.0,0.0,0.0,6567879.7,4905.13,0.0,2632981.36,0.0,0.0,0.0,0.0,9375986.97,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,26543561.14,0.0,0.0,0.0,0.0,0.0,3371382.03
168.0,4538841.96,2523711.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976747.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782799.51
169.0,3463132.5,3433617.17,0.0,0.0,0.0,0.0,88546.0,0.0,0.0,3876347.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548157.15
170.0,2458975.02,5190089.57,0.0,0.0,0.0,0.0,38877.08,97192.69,0.0,1341259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635006.55
171.0,4598653.38,200772.81,0.0,0.0,0.0,0.0,9560.61,0.0,0.0,516272.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414970.27
172.0,1600617.23,0.0,0.0,0.0,0.0,0.0,2755001.78,2978118.12,0.0,1125282.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463980.46
173.0,3014655.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763451.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802603.03
174.0,2077746.3,0.0,0.0,0.0,0.0,0.0,411719.31,0.0,0.0,354270.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775564.29
175.0,2423873.19,4081802.44,2928038.81,0.0,0.0,0.0,416906.19,358733.23,0.0,572034.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910012.07
176.0,436312.14,1512548.74,87262.43,0.0,0.0,0.0,0.0,0.0,0.0,1502852.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455703.79
177.0,260663.58,569598.2,2355626.45,0.0,0.0,0.0,550289.79,0.0,0.0,849570.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830261.78
178.0,436031.93,3168498.72,222860.77,0.0,0.0,0.0,155033.58,251929.56,0.0,155033.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920511.86
179.0,1713738.83,5131423.69,0.0,0.0,0.0,0.0,176270.28,0.0,0.0,137099.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606018.1
180.0,6107660.79,1186796.65,0.0,0.0,0.0,0.0,366652.62,0.0,0.0,1080660.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479729.58
181.0,22164896.36,2880951.52,0.0,0.0,0.0,0.0,242504.34,0.0,0.0,2483244.41,0.0,0.0,320105.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67901.21,0.0,0.0,0.0,0.0,0.0,5393296.44
182.0,10645410.77,7577428.7,0.0,0.0,0.0,0.0,730471.92,0.0,0.0,1889487.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129601.25
183.0,4486898.05,2570819.27,0.0,0.0,0.0,0.0,1290223.9,0.0,0.0,1203567.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291591.71
184.0,283787.21,1242792.28,411002.17,0.0,0.0,0.0,401216.41,0.0,0.0,538217.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636074.79
185.0,2576621.74,757251.43,0.0,0.0,0.0,0.0,472052.84,511390.58,0.0,137682.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845761.34
186.0,184615.99,398381.87,456681.66,0.0,0.0,0.0,320648.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456681.66
187.0,107388.7,156201.74,0.0,0.0,0.0,0.0,1396053.04,0.0,0.0,97626.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712670.43
188.0,774276.97,1806646.26,0.0,0.0,0.0,0.0,554420.55,0.0,0.0,143384.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917661.59
189.0,0.0,2654947.19,0.0,0.0,0.0,0.0,511323.16,0.0,0.0,68831.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619487.68
190.0,9014771.25,3105195.69,0.0,0.0,0.0,0.0,174667.26,0.0,0.0,669557.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358007.98
191.0,1557191.04,467157.31,1245752.83,0.0,291973.32,0.0,233578.66,0.0,0.0,77859.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905117.29
192.0,3670440.74,19733.55,39467.1,0.0,0.0,0.0,0.0,19733.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055745.05
193.0,775787.16,0.0,0.0,0.0,0.0,0.0,19394.68,232736.15,0.0,688511.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397590.92
194.0,927370.85,468465.69,0.0,0.0,0.0,0.0,0.0,9560.52,0.0,458905.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506707.78
195.0,0.0,0.0,0.0,0.0,3314647.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403522.33
196.0,2148541.84,0.0,58864.16,0.0,98106.93,0.0,58864.16,0.0,0.0,147160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167472.51
197.0,0.0,9607.48,163327.23,0.0,3737311.23,0.0,326654.45,0.0,0.0,67252.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163327.23
198.0,1253538.76,670497.47,0.0,0.0,1671385.01,0.0,437280.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816257.8
199.0,1271199.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19407.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262002.94
200.0,2462877.39,0.0,0.0,0.0,0.0,0.0,47915.9,0.0,0.0,191663.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642073.09
201.0,2797474.38,238930.2,0.0,0.0,0.0,0.0,59732.55,0.0,0.0,627191.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846211.11
