Azone,CNST_offc_off,RET_stor_off,SERV_site_li,ENGY_offc_off,MFG_food_hi,FIRE_real_off,SERV_bus_off,HLTH_care_inst,CNST_res_xxx,MFG_hvtw_li,WHSL_offc_off,HOSP_acc_acc,SERV_stor_ret,UTL_othr_off_li,HOSP_eat_ret_acc,RET_auto_ret,MFG_lvtw_hi,FIRE_fnin_off,MFG_htec_hi,INFO_info_off,MFG_hvtw_hi,MFG_wdppr_hi,CNST_othr_xxx,K12_k12_off,ENGY_elec_hi,SERV_tech_off,CNST_main_xxx,GOV_offc_off,no_industry,MFG_htec_li,RES_offc_off,TRNS_trns_off,RES_agmin_ag,K12_k12_k12,CNST_nres_xxx,ENT_ent_ret,GOV_admn_gov,HLTH_othr_off_li,MFG_offc_off,ENGY_ngas_hi,HLTH_hosp_hosp,RES_forst_log,HIED_hied_off_inst,MFG_food_li,RET_stor_ret,INFO_info_off_li,ENGY_ptrl_hi,RET_nstor_off,SERV_home_xxx,SERV_nonp_off_inst,WHSL_whsl_ware,UTL_othr_off,TRNS_trns_ware,Total
313.0,50.0,32.0,16.0,17.0,1.0,51.0,54.0,19.0,2.0,3.0,16.0,12.0,24.0,2.0,53.0,22.0,2.0,69.0,0.0,23.0,6.0,3.0,11.0,14.0,0.0,96.0,5.0,60.0,2.0,0.0,36.0,19.0,8.0,15.0,6.0,22.0,12.0,55.0,86.0,0.0,22.0,0.0,22.0,2.0,51.0,2.0,0.0,19.0,7.0,53.0,31.0,10.0,10.0,1153.0
314.0,36.0,24.0,11.0,15.0,3.0,62.0,60.0,27.0,7.0,6.0,11.0,16.0,40.0,8.0,112.0,42.0,6.0,81.0,0.0,29.0,8.0,8.0,14.0,25.0,3.0,91.0,5.0,48.0,4.0,1.0,47.0,26.0,21.0,34.0,6.0,41.0,11.0,57.0,79.0,0.0,32.0,5.0,16.0,6.0,127.0,5.0,2.0,26.0,27.0,48.0,37.0,6.0,23.0,1485.0
315.0,13.0,10.0,10.0,7.0,5.0,15.0,26.0,9.0,9.0,8.0,8.0,5.0,10.0,7.0,39.0,23.0,2.0,17.0,2.0,10.0,2.0,2.0,11.0,9.0,1.0,30.0,9.0,17.0,4.0,1.0,7.0,8.0,14.0,7.0,7.0,12.0,16.0,32.0,24.0,0.0,19.0,0.0,6.0,6.0,38.0,5.0,1.0,15.0,7.0,18.0,16.0,1.0,14.0,594.0
316.0,29.0,17.0,10.0,7.0,5.0,37.0,60.0,20.0,5.0,11.0,11.0,18.0,46.0,3.0,108.0,32.0,2.0,73.0,1.0,18.0,12.0,5.0,6.0,16.0,1.0,82.0,5.0,53.0,4.0,3.0,19.0,28.0,24.0,22.0,5.0,30.0,23.0,48.0,72.0,0.0,16.0,1.0,13.0,6.0,129.0,2.0,2.0,14.0,22.0,57.0,33.0,9.0,14.0,1289.0
317.0,21.0,9.0,10.0,10.0,4.0,18.0,31.0,13.0,6.0,4.0,2.0,8.0,23.0,4.0,63.0,18.0,2.0,26.0,0.0,14.0,2.0,2.0,6.0,7.0,1.0,46.0,2.0,35.0,3.0,0.0,16.0,13.0,7.0,12.0,4.0,18.0,11.0,28.0,33.0,0.0,12.0,1.0,6.0,3.0,100.0,1.0,0.0,12.0,15.0,24.0,17.0,6.0,3.0,732.0
318.0,3.0,3.0,1.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,11.0,3.0,0.0,8.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,5.0,1.0,0.0,1.0,2.0,6.0,10.0,1.0,3.0,2.0,4.0,4.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,2.0,6.0,5.0,0.0,4.0,127.0
319.0,24.0,28.0,18.0,10.0,4.0,46.0,50.0,23.0,15.0,8.0,6.0,12.0,13.0,8.0,34.0,31.0,7.0,37.0,3.0,23.0,9.0,15.0,20.0,8.0,1.0,104.0,11.0,43.0,6.0,0.0,10.0,7.0,43.0,45.0,20.0,33.0,23.0,41.0,75.0,0.0,38.0,1.0,23.0,12.0,26.0,7.0,7.0,20.0,13.0,46.0,37.0,4.0,34.0,1182.0
320.0,15.0,3.0,13.0,8.0,1.0,13.0,19.0,11.0,1.0,4.0,2.0,12.0,19.0,3.0,67.0,22.0,4.0,32.0,1.0,9.0,6.0,6.0,6.0,8.0,3.0,34.0,4.0,18.0,3.0,2.0,11.0,22.0,14.0,10.0,5.0,6.0,14.0,26.0,26.0,0.0,17.0,0.0,10.0,1.0,85.0,1.0,1.0,10.0,5.0,22.0,18.0,3.0,12.0,668.0
321.0,15.0,10.0,11.0,6.0,5.0,12.0,25.0,7.0,5.0,6.0,11.0,5.0,8.0,4.0,17.0,14.0,2.0,15.0,1.0,9.0,8.0,7.0,9.0,0.0,1.0,28.0,2.0,13.0,4.0,1.0,10.0,2.0,15.0,11.0,9.0,11.0,9.0,6.0,24.0,0.0,11.0,2.0,10.0,2.0,13.0,1.0,1.0,2.0,7.0,15.0,15.0,1.0,21.0,459.0
322.0,4.0,3.0,0.0,1.0,0.0,2.0,11.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,13.0,2.0,0.0,5.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,11.0,1.0,6.0,0.0,1.0,6.0,2.0,6.0,4.0,1.0,2.0,2.0,7.0,10.0,0.0,7.0,0.0,6.0,1.0,13.0,1.0,0.0,3.0,0.0,8.0,4.0,2.0,1.0,171.0
323.0,226.0,169.0,52.0,80.0,9.0,316.0,295.0,143.0,16.0,14.0,103.0,41.0,119.0,7.0,371.0,123.0,7.0,340.0,4.0,149.0,16.0,7.0,28.0,103.0,4.0,505.0,14.0,333.0,21.0,6.0,196.0,123.0,62.0,150.0,25.0,120.0,43.0,243.0,459.0,0.0,126.0,1.0,119.0,8.0,283.0,8.0,5.0,72.0,47.0,298.0,159.0,51.0,40.0,6259.0
324.0,4.0,2.0,1.0,1.0,0.0,5.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,1.0,0.0,4.0,1.0,5.0,3.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,3.0,113.0
325.0,14.0,3.0,1.0,0.0,2.0,16.0,10.0,4.0,1.0,2.0,6.0,1.0,14.0,1.0,14.0,4.0,2.0,22.0,0.0,7.0,2.0,2.0,2.0,9.0,0.0,20.0,1.0,13.0,1.0,0.0,4.0,7.0,12.0,51.0,1.0,10.0,6.0,8.0,19.0,0.0,9.0,0.0,11.0,0.0,18.0,0.0,0.0,6.0,8.0,11.0,7.0,1.0,1.0,364.0
326.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,12.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,6.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,114.0
327.0,86.0,44.0,41.0,41.0,13.0,114.0,164.0,56.0,15.0,12.0,20.0,37.0,78.0,18.0,239.0,83.0,17.0,137.0,1.0,54.0,15.0,29.0,38.0,48.0,3.0,184.0,20.0,124.0,6.0,3.0,63.0,52.0,60.0,50.0,30.0,77.0,54.0,115.0,188.0,0.0,66.0,2.0,45.0,14.0,288.0,9.0,7.0,53.0,54.0,131.0,87.0,27.0,48.0,3260.0
328.0,3.0,2.0,4.0,1.0,1.0,14.0,21.0,10.0,1.0,0.0,0.0,4.0,15.0,4.0,41.0,12.0,2.0,13.0,0.0,6.0,2.0,4.0,5.0,2.0,0.0,11.0,2.0,11.0,1.0,0.0,7.0,4.0,7.0,3.0,4.0,7.0,6.0,10.0,9.0,0.0,1.0,0.0,3.0,1.0,48.0,0.0,0.0,5.0,11.0,12.0,12.0,1.0,5.0,348.0
329.0,102.0,77.0,33.0,29.0,5.0,130.0,163.0,72.0,12.0,18.0,39.0,29.0,68.0,16.0,185.0,76.0,9.0,189.0,3.0,71.0,13.0,16.0,25.0,57.0,0.0,204.0,7.0,149.0,18.0,2.0,90.0,53.0,65.0,118.0,26.0,74.0,46.0,142.0,214.0,0.0,80.0,4.0,62.0,10.0,226.0,9.0,7.0,42.0,44.0,127.0,92.0,24.0,40.0,3412.0
330.0,21.0,19.0,4.0,8.0,6.0,31.0,45.0,20.0,9.0,8.0,12.0,6.0,14.0,10.0,46.0,20.0,3.0,26.0,2.0,16.0,6.0,4.0,12.0,12.0,2.0,55.0,5.0,44.0,8.0,0.0,15.0,10.0,20.0,8.0,8.0,17.0,10.0,36.0,40.0,0.0,24.0,0.0,10.0,3.0,71.0,5.0,0.0,9.0,11.0,37.0,22.0,8.0,29.0,867.0
331.0,3.0,6.0,1.0,2.0,2.0,5.0,8.0,8.0,1.0,0.0,2.0,2.0,4.0,0.0,14.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,11.0,3.0,0.0,3.0,3.0,2.0,5.0,2.0,6.0,3.0,10.0,14.0,0.0,2.0,1.0,3.0,1.0,21.0,0.0,2.0,6.0,3.0,7.0,4.0,1.0,4.0,199.0
332.0,112.0,67.0,83.0,38.0,24.0,152.0,191.0,64.0,30.0,35.0,53.0,45.0,70.0,29.0,231.0,97.0,13.0,147.0,3.0,74.0,44.0,35.0,60.0,54.0,3.0,250.0,30.0,151.0,14.0,3.0,97.0,46.0,117.0,61.0,54.0,85.0,93.0,119.0,223.0,1.0,77.0,10.0,47.0,24.0,223.0,11.0,15.0,42.0,57.0,127.0,112.0,22.0,90.0,3955.0
333.0,15.0,10.0,7.0,4.0,5.0,22.0,24.0,10.0,4.0,4.0,2.0,4.0,6.0,5.0,26.0,13.0,4.0,25.0,0.0,7.0,6.0,0.0,11.0,9.0,0.0,43.0,7.0,23.0,4.0,0.0,14.0,5.0,14.0,22.0,4.0,8.0,15.0,30.0,23.0,0.0,13.0,3.0,5.0,3.0,29.0,2.0,2.0,4.0,5.0,30.0,19.0,1.0,10.0,561.0
334.0,13.0,5.0,7.0,4.0,0.0,23.0,18.0,5.0,4.0,1.0,4.0,3.0,13.0,2.0,37.0,23.0,5.0,17.0,0.0,4.0,3.0,4.0,7.0,5.0,2.0,32.0,1.0,22.0,1.0,0.0,10.0,11.0,8.0,8.0,3.0,11.0,13.0,16.0,30.0,0.0,8.0,0.0,8.0,2.0,54.0,0.0,1.0,12.0,11.0,21.0,10.0,5.0,8.0,515.0
335.0,2.0,1.0,3.0,0.0,0.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,7.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,15.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,1.0,0.0,3.0,4.0,4.0,0.0,2.0,106.0
336.0,10.0,7.0,9.0,3.0,3.0,17.0,22.0,8.0,2.0,2.0,7.0,8.0,24.0,2.0,53.0,16.0,2.0,24.0,0.0,5.0,2.0,2.0,4.0,6.0,0.0,30.0,1.0,27.0,3.0,0.0,8.0,7.0,9.0,14.0,3.0,15.0,3.0,17.0,18.0,0.0,9.0,1.0,6.0,0.0,51.0,0.0,0.0,7.0,8.0,18.0,15.0,2.0,6.0,516.0
337.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,43.0
338.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0
339.0,4.0,1.0,5.0,1.0,2.0,6.0,4.0,5.0,0.0,0.0,2.0,2.0,4.0,1.0,9.0,6.0,0.0,9.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,11.0,1.0,11.0,1.0,0.0,6.0,3.0,4.0,1.0,3.0,6.0,3.0,9.0,10.0,0.0,1.0,0.0,3.0,0.0,15.0,0.0,0.0,3.0,1.0,6.0,6.0,1.0,1.0,174.0
340.0,4.0,2.0,4.0,0.0,1.0,18.0,5.0,2.0,2.0,0.0,7.0,4.0,4.0,0.0,20.0,3.0,2.0,10.0,0.0,9.0,1.0,1.0,2.0,1.0,0.0,17.0,2.0,10.0,0.0,0.0,7.0,5.0,8.0,10.0,6.0,6.0,3.0,13.0,19.0,0.0,3.0,0.0,6.0,0.0,8.0,1.0,1.0,2.0,7.0,10.0,7.0,4.0,5.0,262.0
341.0,17.0,10.0,6.0,5.0,0.0,17.0,19.0,7.0,0.0,1.0,6.0,3.0,5.0,0.0,16.0,12.0,2.0,25.0,0.0,7.0,0.0,2.0,1.0,11.0,0.0,26.0,0.0,25.0,2.0,0.0,6.0,9.0,5.0,14.0,1.0,4.0,2.0,21.0,33.0,0.0,11.0,0.0,7.0,2.0,14.0,0.0,0.0,8.0,6.0,12.0,8.0,1.0,3.0,392.0
342.0,1.0,0.0,5.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,10.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,4.0,1.0,3.0,3.0,6.0,5.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,93.0
343.0,2.0,0.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,4.0,2.0,2.0,10.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,87.0
344.0,37.0,24.0,9.0,14.0,1.0,44.0,51.0,15.0,4.0,5.0,8.0,11.0,17.0,1.0,62.0,19.0,0.0,49.0,2.0,21.0,3.0,0.0,3.0,9.0,1.0,79.0,4.0,42.0,2.0,0.0,20.0,18.0,14.0,24.0,6.0,24.0,13.0,36.0,71.0,1.0,28.0,1.0,15.0,4.0,57.0,0.0,3.0,7.0,9.0,39.0,24.0,4.0,11.0,966.0
345.0,28.0,11.0,15.0,5.0,1.0,24.0,37.0,15.0,7.0,6.0,10.0,12.0,29.0,3.0,75.0,21.0,5.0,38.0,0.0,11.0,4.0,2.0,11.0,16.0,0.0,57.0,1.0,31.0,1.0,2.0,17.0,21.0,11.0,12.0,4.0,15.0,9.0,30.0,47.0,0.0,13.0,1.0,14.0,2.0,74.0,1.0,2.0,15.0,16.0,30.0,22.0,2.0,14.0,850.0
346.0,7.0,1.0,5.0,4.0,0.0,7.0,13.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,9.0,2.0,0.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,8.0,1.0,14.0,0.0,0.0,6.0,8.0,5.0,11.0,3.0,0.0,4.0,7.0,22.0,0.0,6.0,0.0,7.0,1.0,5.0,0.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,202.0
347.0,3.0,6.0,36.0,4.0,15.0,19.0,43.0,7.0,18.0,23.0,2.0,11.0,13.0,16.0,19.0,37.0,12.0,14.0,1.0,2.0,25.0,22.0,40.0,0.0,7.0,17.0,21.0,6.0,4.0,1.0,3.0,3.0,96.0,13.0,35.0,9.0,55.0,17.0,14.0,0.0,15.0,8.0,5.0,19.0,38.0,6.0,4.0,11.0,13.0,12.0,26.0,1.0,49.0,896.0
348.0,30.0,13.0,11.0,5.0,7.0,30.0,46.0,15.0,8.0,5.0,14.0,6.0,10.0,4.0,29.0,16.0,4.0,43.0,3.0,17.0,7.0,4.0,11.0,10.0,2.0,74.0,5.0,50.0,6.0,1.0,29.0,10.0,23.0,25.0,12.0,16.0,24.0,32.0,55.0,2.0,26.0,2.0,16.0,2.0,29.0,2.0,4.0,6.0,12.0,29.0,26.0,7.0,22.0,897.0
349.0,44.0,17.0,37.0,19.0,7.0,53.0,102.0,31.0,14.0,14.0,15.0,14.0,82.0,19.0,254.0,91.0,8.0,86.0,1.0,33.0,20.0,17.0,28.0,30.0,6.0,72.0,15.0,70.0,5.0,3.0,30.0,38.0,49.0,22.0,23.0,62.0,39.0,61.0,88.0,0.0,33.0,4.0,24.0,9.0,294.0,6.0,9.0,49.0,54.0,79.0,59.0,10.0,33.0,2282.0
350.0,23.0,8.0,10.0,8.0,5.0,27.0,41.0,15.0,1.0,7.0,5.0,10.0,29.0,5.0,107.0,33.0,2.0,34.0,2.0,10.0,2.0,4.0,6.0,14.0,1.0,33.0,3.0,29.0,7.0,0.0,14.0,23.0,13.0,7.0,2.0,21.0,11.0,27.0,48.0,0.0,12.0,0.0,8.0,3.0,122.0,1.0,2.0,30.0,15.0,34.0,25.0,4.0,8.0,911.0
351.0,37.0,26.0,7.0,20.0,1.0,38.0,81.0,28.0,7.0,4.0,12.0,10.0,15.0,11.0,41.0,20.0,0.0,47.0,1.0,26.0,3.0,2.0,7.0,13.0,1.0,91.0,2.0,46.0,4.0,3.0,22.0,21.0,20.0,17.0,3.0,15.0,14.0,60.0,76.0,0.0,23.0,0.0,12.0,1.0,45.0,7.0,2.0,10.0,11.0,44.0,35.0,8.0,10.0,1060.0
352.0,10.0,4.0,6.0,4.0,2.0,7.0,18.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,11.0,14.0,2.0,7.0,1.0,12.0,2.0,2.0,8.0,2.0,2.0,14.0,2.0,14.0,2.0,2.0,7.0,1.0,10.0,128.0,8.0,9.0,9.0,10.0,10.0,0.0,7.0,2.0,31.0,4.0,17.0,3.0,2.0,5.0,6.0,3.0,7.0,3.0,11.0,468.0
353.0,17.0,12.0,9.0,6.0,0.0,14.0,28.0,7.0,1.0,2.0,6.0,2.0,8.0,2.0,26.0,12.0,0.0,22.0,0.0,10.0,2.0,2.0,7.0,8.0,1.0,27.0,2.0,20.0,2.0,1.0,16.0,16.0,14.0,26.0,8.0,10.0,8.0,20.0,29.0,0.0,9.0,0.0,11.0,2.0,29.0,0.0,2.0,5.0,4.0,21.0,12.0,3.0,7.0,508.0
354.0,9.0,6.0,5.0,2.0,0.0,12.0,23.0,3.0,1.0,2.0,2.0,3.0,9.0,1.0,25.0,10.0,1.0,13.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,10.0,1.0,15.0,0.0,0.0,5.0,7.0,6.0,10.0,5.0,6.0,9.0,13.0,11.0,0.0,10.0,0.0,8.0,0.0,27.0,0.0,0.0,3.0,6.0,10.0,7.0,2.0,3.0,316.0
355.0,23.0,22.0,11.0,3.0,8.0,50.0,43.0,19.0,8.0,7.0,11.0,7.0,8.0,3.0,50.0,12.0,2.0,41.0,0.0,11.0,5.0,10.0,11.0,20.0,4.0,53.0,2.0,43.0,2.0,1.0,28.0,18.0,15.0,44.0,6.0,16.0,19.0,32.0,53.0,0.0,14.0,0.0,24.0,1.0,34.0,3.0,3.0,10.0,16.0,42.0,20.0,7.0,23.0,918.0
356.0,4.0,5.0,4.0,6.0,1.0,5.0,18.0,7.0,1.0,4.0,2.0,2.0,13.0,3.0,29.0,14.0,1.0,12.0,0.0,2.0,2.0,1.0,6.0,6.0,1.0,20.0,0.0,13.0,1.0,0.0,6.0,4.0,9.0,11.0,4.0,6.0,8.0,11.0,11.0,0.0,8.0,2.0,5.0,1.0,40.0,1.0,0.0,6.0,2.0,13.0,14.0,2.0,6.0,353.0
357.0,2.0,1.0,0.0,1.0,1.0,6.0,8.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,6.0,5.0,1.0,7.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,14.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,6.0,2.0,4.0,3.0,5.0,6.0,0.0,5.0,0.0,3.0,1.0,11.0,1.0,0.0,3.0,4.0,3.0,6.0,1.0,5.0,152.0
358.0,1.0,4.0,1.0,0.0,1.0,2.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,7.0,2.0,6.0,1.0,0.0,1.0,2.0,8.0,0.0,4.0,3.0,8.0,10.0,5.0,0.0,7.0,0.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,8.0,4.0,0.0,8.0,149.0
359.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,71.0
360.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,53.0
361.0,17.0,19.0,29.0,11.0,8.0,41.0,65.0,28.0,13.0,14.0,4.0,11.0,23.0,8.0,65.0,34.0,8.0,30.0,2.0,13.0,21.0,14.0,17.0,19.0,2.0,62.0,10.0,41.0,5.0,1.0,11.0,8.0,50.0,21.0,22.0,19.0,42.0,118.0,39.0,1.0,108.0,0.0,12.0,6.0,62.0,4.0,6.0,12.0,15.0,39.0,29.0,18.0,54.0,1331.0
362.0,27.0,20.0,26.0,14.0,7.0,58.0,77.0,20.0,6.0,7.0,14.0,9.0,34.0,5.0,97.0,53.0,5.0,61.0,0.0,16.0,10.0,6.0,16.0,20.0,3.0,67.0,12.0,42.0,5.0,1.0,23.0,26.0,26.0,26.0,16.0,39.0,33.0,56.0,64.0,0.0,37.0,1.0,24.0,5.0,143.0,4.0,3.0,19.0,19.0,31.0,35.0,5.0,23.0,1396.0
363.0,95.0,61.0,43.0,46.0,15.0,146.0,162.0,74.0,23.0,18.0,32.0,32.0,95.0,15.0,292.0,125.0,12.0,173.0,3.0,65.0,15.0,27.0,42.0,47.0,3.0,226.0,12.0,139.0,11.0,1.0,83.0,79.0,73.0,49.0,31.0,82.0,60.0,125.0,199.0,1.0,79.0,5.0,62.0,12.0,345.0,6.0,9.0,54.0,57.0,147.0,78.0,20.0,55.0,3761.0
364.0,102.0,63.0,73.0,27.0,29.0,167.0,182.0,62.0,35.0,40.0,38.0,41.0,79.0,27.0,172.0,121.0,21.0,138.0,8.0,53.0,40.0,31.0,73.0,39.0,9.0,220.0,40.0,100.0,18.0,7.0,70.0,61.0,115.0,68.0,55.0,65.0,111.0,119.0,184.0,1.0,66.0,10.0,63.0,35.0,221.0,13.0,16.0,45.0,51.0,116.0,116.0,12.0,100.0,3768.0
365.0,42.0,38.0,41.0,13.0,14.0,81.0,131.0,41.0,34.0,27.0,20.0,24.0,19.0,30.0,50.0,78.0,14.0,55.0,7.0,19.0,28.0,35.0,61.0,16.0,9.0,109.0,21.0,61.0,11.0,1.0,33.0,22.0,120.0,37.0,59.0,43.0,80.0,78.0,86.0,2.0,34.0,10.0,34.0,13.0,62.0,14.0,8.0,22.0,17.0,43.0,60.0,9.0,84.0,2100.0
366.0,5.0,0.0,10.0,4.0,1.0,7.0,22.0,2.0,6.0,6.0,2.0,2.0,6.0,2.0,20.0,13.0,3.0,3.0,0.0,6.0,6.0,4.0,18.0,4.0,0.0,15.0,6.0,5.0,2.0,1.0,3.0,4.0,26.0,8.0,14.0,8.0,17.0,11.0,10.0,0.0,5.0,3.0,4.0,4.0,27.0,2.0,3.0,6.0,8.0,6.0,12.0,0.0,17.0,379.0
367.0,4.0,3.0,2.0,0.0,0.0,9.0,12.0,5.0,3.0,2.0,3.0,2.0,10.0,0.0,36.0,15.0,2.0,6.0,0.0,3.0,2.0,1.0,2.0,7.0,0.0,11.0,2.0,8.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,12.0,1.0,8.0,12.0,0.0,6.0,1.0,3.0,1.0,41.0,0.0,0.0,5.0,6.0,7.0,9.0,2.0,5.0,287.0
368.0,6.0,3.0,6.0,2.0,2.0,13.0,14.0,5.0,0.0,2.0,2.0,1.0,24.0,1.0,29.0,17.0,0.0,11.0,1.0,3.0,4.0,2.0,8.0,4.0,1.0,8.0,3.0,13.0,1.0,1.0,6.0,8.0,6.0,4.0,4.0,7.0,6.0,11.0,12.0,0.0,8.0,0.0,5.0,5.0,39.0,0.0,1.0,8.0,5.0,24.0,7.0,2.0,10.0,365.0
369.0,41.0,23.0,32.0,15.0,5.0,54.0,112.0,39.0,19.0,15.0,9.0,22.0,47.0,10.0,198.0,57.0,5.0,60.0,3.0,31.0,19.0,18.0,23.0,38.0,0.0,81.0,11.0,62.0,5.0,0.0,31.0,37.0,50.0,73.0,21.0,43.0,37.0,58.0,77.0,0.0,24.0,5.0,28.0,15.0,214.0,6.0,7.0,38.0,35.0,80.0,53.0,10.0,40.0,2036.0
370.0,8.0,7.0,27.0,2.0,14.0,20.0,49.0,11.0,15.0,12.0,11.0,10.0,9.0,13.0,25.0,29.0,11.0,28.0,3.0,8.0,17.0,22.0,33.0,7.0,2.0,44.0,14.0,20.0,1.0,2.0,11.0,8.0,51.0,15.0,23.0,16.0,36.0,41.0,40.0,0.0,16.0,6.0,7.0,7.0,29.0,7.0,5.0,10.0,8.0,29.0,34.0,1.0,47.0,921.0
371.0,7.0,10.0,27.0,4.0,9.0,28.0,46.0,9.0,8.0,21.0,3.0,16.0,12.0,7.0,22.0,35.0,6.0,18.0,5.0,7.0,13.0,20.0,40.0,5.0,3.0,34.0,14.0,17.0,6.0,3.0,8.0,9.0,48.0,19.0,27.0,11.0,38.0,25.0,34.0,2.0,26.0,7.0,7.0,8.0,52.0,8.0,6.0,11.0,9.0,19.0,22.0,3.0,56.0,910.0
372.0,8.0,13.0,6.0,3.0,4.0,27.0,20.0,4.0,5.0,5.0,5.0,2.0,5.0,1.0,11.0,13.0,7.0,20.0,0.0,5.0,10.0,8.0,15.0,5.0,1.0,28.0,10.0,13.0,4.0,1.0,10.0,6.0,29.0,6.0,15.0,12.0,20.0,18.0,25.0,0.0,12.0,4.0,6.0,5.0,15.0,0.0,5.0,5.0,10.0,21.0,26.0,2.0,22.0,533.0
373.0,6.0,2.0,1.0,3.0,5.0,13.0,11.0,4.0,5.0,6.0,1.0,3.0,8.0,5.0,17.0,10.0,0.0,12.0,1.0,5.0,2.0,5.0,6.0,7.0,1.0,19.0,5.0,11.0,0.0,2.0,6.0,2.0,12.0,118.0,5.0,3.0,16.0,5.0,13.0,0.0,7.0,0.0,23.0,5.0,21.0,3.0,3.0,3.0,6.0,9.0,8.0,2.0,11.0,457.0
