taz,commodity,quantity
37,FLR AT,8677.100862796475
37,FLR SFD,1062684.9494364422
37,FLR RRMH,1000.0
37,FLR RRSFD,1000.0
37,FLR Accommodation,1000.0
37,FLR Government Support,1000.0
37,FLR K12,17652.812532459007
37,FLR Heavy Industry,1000.0
37,FLR Hospital,1000.0
37,FLR Institutional,1000.0
37,FLR Light Industry,1009.5196198267183
37,FLR Office,1047.155933144392
37,FLR Retail,1000.0
37,FLR Warehouse,1000.0
37,FLR Agriculture,1000.0
37,FLR Logging,1000.0
38,FLR MH,1000.0
38,FLR MF,1000.0
38,FLR AT,40906.956209608536
38,FLR SFD,1425971.646569307
38,FLR RRMH,1000.0
38,FLR RRSFD,1000.0
38,FLR Accommodation,1000.0
38,FLR Government Support,1000.0
38,FLR K12,1000.0
38,FLR Heavy Industry,1000.0
38,FLR Hospital,1051.3006624652512
38,FLR Institutional,1000.0
38,FLR Light Industry,1013.7116265758195
38,FLR Office,1044.4056680156443
38,FLR Retail,1000.0
38,FLR Warehouse,1000.0
38,FLR Agriculture,1000.0
38,FLR Logging,1000.0
39,FLR MH,1000.0
39,FLR MF,1000.0
39,FLR AT,14636.812239343973
39,FLR SFD,1149322.358981301
39,FLR RRMH,1000.0
39,FLR RRSFD,1000.0
39,FLR Accommodation,5728.559560907281
39,FLR Government Support,1000.0
39,FLR K12,1000.0
39,FLR Heavy Industry,1000.0
39,FLR Hospital,1051.3006624652512
39,FLR Institutional,52509.693817018146
39,FLR Light Industry,2120.2604870812183
39,FLR Office,89652.89765888332
39,FLR Retail,56858.82854280029
39,FLR Warehouse,1000.0
39,FLR Agriculture,1000.0
39,FLR Logging,1000.0
40,FLR MH,1000.0
40,FLR MF,1000.0
40,FLR AT,66994.50382034686
40,FLR SFD,2658352.5803419948
40,FLR RRMH,1000.0
40,FLR RRSFD,1000.0
40,FLR Accommodation,1712.4120582200665
40,FLR Government Support,1000.0
40,FLR K12,10522.057158453625
40,FLR Heavy Industry,1000.0
40,FLR Hospital,1000.0
40,FLR Institutional,119901.89421044532
40,FLR Light Industry,34767.0236496464
40,FLR Office,56530.29099897428
40,FLR Retail,101902.26532046091
40,FLR Warehouse,1000.0
40,FLR Agriculture,1000.0
40,FLR Logging,1000.0
41,FLR MH,1000.0
41,FLR MF,1000.0
41,FLR AT,33191.825336186615
41,FLR SFD,1190014.1213369854
41,FLR RRMH,1000.0
41,FLR RRSFD,1000.0
41,FLR Accommodation,6992.349264990989
41,FLR Government Support,1000.0
41,FLR K12,1000.0
41,FLR Heavy Industry,1000.0
41,FLR Hospital,1000.0
41,FLR Institutional,7660.000546579172
41,FLR Light Industry,1009.5196198267183
41,FLR Office,4599.551254696145
41,FLR Retail,24453.890255813872
41,FLR Warehouse,1000.0
41,FLR Agriculture,1000.0
41,FLR Logging,1000.0
42,FLR MH,1000.0
42,FLR MF,1000.0
42,FLR AT,22397.053615849778
42,FLR SFD,2833871.312300289
42,FLR RRMH,1000.0
42,FLR RRSFD,1000.0
42,FLR Accommodation,1000.0
42,FLR Government Support,1000.0
42,FLR K12,1000.0
42,FLR Heavy Industry,1000.0
42,FLR Hospital,1051.3006624652512
42,FLR Institutional,1000.0
42,FLR Light Industry,1013.7116265758195
42,FLR Office,1044.4056680156443
42,FLR Retail,1000.0
42,FLR Warehouse,1000.0
42,FLR Agriculture,1000.0
42,FLR Logging,1000.0
43,FLR MH,1000.0
43,FLR MF,1000.0
43,FLR AT,214841.621347069
43,FLR SFD,566410.8497501528
43,FLR RRMH,1000.0
43,FLR RRSFD,1000.0
43,FLR Accommodation,3084.608996107617
43,FLR Government Support,1000.0
43,FLR K12,1000.0
43,FLR Heavy Industry,1000.0
43,FLR Hospital,693385.5275925386
43,FLR Institutional,1812694.9491866168
43,FLR Light Industry,1293.1874620507783
43,FLR Office,383953.6703566266
43,FLR Retail,15511.030455827202
43,FLR Warehouse,1000.0
43,FLR Agriculture,1000.0
43,FLR Logging,1000.0
44,FLR MH,1000.0
44,FLR MF,106135.91407888239
44,FLR AT,32526.92830301029
44,FLR SFD,52991.60754508059
44,FLR RRMH,1000.0
44,FLR RRSFD,1000.0
44,FLR Accommodation,8337.629786920617
44,FLR Government Support,1000.0
44,FLR K12,4027595.0193819
44,FLR Heavy Industry,1054.619553042566
44,FLR Hospital,1026.5308924224935
44,FLR Institutional,382941.0632318651
44,FLR Light Industry,1406.1861903428335
44,FLR Office,774925.679729316
44,FLR Retail,40384.8515719605
44,FLR Warehouse,1143.4475502170387
44,FLR Agriculture,1000.0
44,FLR Logging,1000.0
45,FLR MH,1000.0
45,FLR MF,1038.178505137974
45,FLR AT,1137.660233399329
45,FLR SFD,1000.0
45,FLR RRMH,1000.0
45,FLR RRSFD,1000.0
45,FLR Accommodation,1015.5849378161605
45,FLR Government Support,1000.0
45,FLR K12,1004.9915931550909
45,FLR Heavy Industry,1000.0
45,FLR Hospital,1026.5308924224935
45,FLR Institutional,1000.0
45,FLR Light Industry,1012.5611157347248
45,FLR Office,27313.80334020515
45,FLR Retail,1000.5964205402386
45,FLR Warehouse,1000.0
45,FLR Agriculture,1000.0
45,FLR Logging,1000.0
46,FLR MH,1000.0
46,FLR MF,784022.1356817394
46,FLR AT,1000.0
46,FLR SFD,1000.0
46,FLR RRMH,1000.0
46,FLR RRSFD,1000.0
46,FLR Accommodation,5875.445704676597
46,FLR Government Support,1000.0
46,FLR K12,21532.33065984984
46,FLR Heavy Industry,1000.0
46,FLR Hospital,1051.3006624652512
46,FLR Institutional,1728.9138385099325
46,FLR Light Industry,1013.7116265758195
46,FLR Office,38612.41008378565
46,FLR Retail,17902.04254805674
46,FLR Warehouse,1000.0
46,FLR Agriculture,1000.0
46,FLR Logging,1000.0
47,FLR MH,1000.0
47,FLR MF,1000.0
47,FLR AT,461080.8444705915
47,FLR SFD,202541.79028970862
47,FLR RRMH,1000.0
47,FLR RRSFD,1000.0
47,FLR Accommodation,6462.990255703722
47,FLR Government Support,1000.0
47,FLR K12,1000.0
47,FLR Heavy Industry,1000.0
47,FLR Hospital,1051.3006624652512
47,FLR Institutional,61934.99527620595
47,FLR Light Industry,8692.081695087561
47,FLR Office,235659.4572606584
47,FLR Retail,20844.017545318864
47,FLR Warehouse,1000.0
47,FLR Agriculture,1000.0
